GameId,GameDate,DayOfWeek,StartTime,HomeTeam,AwayTeam,HomeTeamCode,AwayTeamCode,HomeScore,AwayScore,HomeCoach,AwayCoach,Stadium,Attendance,Duration,Roof,Surface,Weather,HomeOff01_Position,HomeOff01_Name,HomeOff01_ID,HomeOff02_Position,HomeOff02_Name,HomeOff02_ID,HomeOff03_Position,HomeOff03_Name,HomeOff03_ID,HomeOff04_Position,HomeOff04_Name,HomeOff04_ID,HomeOff05_Position,HomeOff05_Name,HomeOff05_ID,HomeOff06_Position,HomeOff06_Name,HomeOff06_ID,HomeOff07_Position,HomeOff07_Name,HomeOff07_ID,HomeOff08_Position,HomeOff08_Name,HomeOff08_ID,HomeOff09_Position,HomeOff09_Name,HomeOff09_ID,HomeOff10_Position,HomeOff10_Name,HomeOff10_ID,HomeOff11_Position,HomeOff11_Name,HomeOff11_ID,HomeDef01_Position,HomeDef01_Name,HomeDef01_ID,HomeDef02_Position,HomeDef02_Name,HomeDef02_ID,HomeDef03_Position,HomeDef03_Name,HomeDef03_ID,HomeDef04_Position,HomeDef04_Name,HomeDef04_ID,HomeDef05_Position,HomeDef05_Name,HomeDef05_ID,HomeDef06_Position,HomeDef06_Name,HomeDef06_ID,HomeDef07_Position,HomeDef07_Name,HomeDef07_ID,HomeDef08_Position,HomeDef08_Name,HomeDef08_ID,HomeDef09_Position,HomeDef09_Name,HomeDef09_ID,HomeDef10_Position,HomeDef10_Name,HomeDef10_ID,HomeDef11_Position,HomeDef11_Name,HomeDef11_ID,AwayOff01_Position,AwayOff01_Name,AwayOff01_ID,AwayOff02_Position,AwayOff02_Name,AwayOff02_ID,AwayOff03_Position,AwayOff03_Name,AwayOff03_ID,AwayOff04_Position,AwayOff04_Name,AwayOff04_ID,AwayOff05_Position,AwayOff05_Name,AwayOff05_ID,AwayOff06_Position,AwayOff06_Name,AwayOff06_ID,AwayOff07_Position,AwayOff07_Name,AwayOff07_ID,AwayOff08_Position,AwayOff08_Name,AwayOff08_ID,AwayOff09_Position,AwayOff09_Name,AwayOff09_ID,AwayOff10_Position,AwayOff10_Name,AwayOff10_ID,AwayOff11_Position,AwayOff11_Name,AwayOff11_ID,AwayDef01_Position,AwayDef01_Name,AwayDef01_ID,AwayDef02_Position,AwayDef02_Name,AwayDef02_ID,AwayDef03_Position,AwayDef03_Name,AwayDef03_ID,AwayDef04_Position,AwayDef04_Name,AwayDef04_ID,AwayDef05_Position,AwayDef05_Name,AwayDef05_ID,AwayDef06_Position,AwayDef06_Name,AwayDef06_ID,AwayDef07_Position,AwayDef07_Name,AwayDef07_ID,AwayDef08_Position,AwayDef08_Name,AwayDef08_ID,AwayDef09_Position,AwayDef09_Name,AwayDef09_ID,AwayDef10_Position,AwayDef10_Name,AwayDef10_ID,AwayDef11_Position,AwayDef11_Name,AwayDef11_ID,Official01_Role,Official01_Name,Official02_Role,Official02_Name,Official03_Role,Official03_Name,Official04_Role,Official04_Name,Official05_Role,Official05_Name,Official06_Role,Official06_Name,Official07_Role,Official07_Name
202410060jax,2024-10-06,Sunday,1:00pm,Jacksonville Jaguars,Indianapolis Colts,jax,clt,37,34,Doug Pederson,Shane Steichen,EverBank Stadium,60214,3:05,outdoors,grass,"74 degrees, relative humidity 90%, wind 4 mph",QB,Trevor Lawrence,LawrTr00,RB,Travis Etienne,EtieTr00,WR,Brian Thomas,ThomBr06,WR,Gabriel Davis,DaviGa01,WR,Christian Kirk,KirkCh01,TE,Brenton Strange,StraBr00,OL,Ezra Cleveland,ClevEz00,OL,Brandon Scherff,ScheBr00,OL,Anton Harrison,HarrAn00,OL,Cam Robinson,RobiCa00,OL,Mitch Morse,MorsMi00,DE,Travon Walker,WalkTr03,DE,Josh Hines-Allen,AlleJo03,DT,Esezi Otomewo,OtomEs00,DT,DaVon Hamilton,HamiDa02,LB,Ventrell Miller,MillVe00,LB,Devin Lloyd,LloyDe00,CB,Ronald Darby,DarbRo00,CB,Montaric Brown,BrowMo00,S,Antonio Johnson,JohnAn07,S,Darnell Savage Jr.,SavaDa00,S,Andre Cisco,CiscAn00,QB,Joe Flacco,FlacJo00,RB,Trey Sermon,SermTr00,WR,Alec Pierce,PierAl00,WR,Josh Downs,DownJo00,WR,Ashton Dulin,DuliAs00,TE,Mo Alie-Cox,AlieMo00,OL,Will Fries,FrieWi00,T,Braden Smith,SmitBr06,T,Bernhard Raimann,RaimBe00,G,Quenton Nelson,NelsQu00,G,Tanor Bortolini,BortTa00,DE,Laiatu Latu,LatuLa00,DE,Dayo Odeyingbo,OdeyDa00,DT,Grover Stewart,StewGr00,DT,Taven Bryan,BryaTa00,LB,Zaire Franklin,FranZa00,LB,E.J. Speed,SpeeEJ00,CB,Samuel Womack,WomaSa00,CB,Chris Lammons,LammCh00,CB,Jaylon Jones,JoneJa13,S,Nick Cross,CrosNi00,S,Julian Blackmon,BlacJu01,Referee,Carl Cheffers,Umpire,Brandon Cruse,Down Judge,Mike Carr,Line Judge,Robin DeLorenzo,Back Judge,Martin Hankins,Side Judge,Nathan Jones,Field Judge,Eugene Hall
202410060min,2024-10-06,Sunday,9:30am,Minnesota Vikings,New York Jets,min,nyj,23,17,Kevin O'Connell,Robert Saleh,Tottenham Stadium,61139,3:20,outdoors,grass,"59 degrees, relative humidity 77%, wind 8 mph",QB,Sam Darnold,DarnSa00,RB,Aaron Jones,JoneAa00,WR,Jordan Addison,AddiJo00,WR,Justin Jefferson,JeffJu00,TE,Josh Oliver,OlivJo00,TE,Johnny Mundt,MundJo00,T,Brian O'Neill,ONeiBr00,T,Christian Darrisaw,DarrCh00,G,Blake Brandel,BranBl00,G,Ed Ingram,IngrEd00,C,Garrett Bradbury,BradGa00,DL,Jonathan Bullard,BullJo00,DL,Harrison Phillips,PhilHa00,DL,Jerry Tillery,TillJe00,OLB,Jonathan Greenard,GreeJo04,OLB,Andrew Van Ginkel,VanGAn00,LB,Blake Cashman,CashBl00,LB,Ivan Pace,PaceIv00,CB,Stephon Gilmore,GilmSt00,CB,Byron Murphy,MurpBy00,S,Camryn Bynum,BynuCa00,S,Harrison Smith,SmitHa00,QB,Aaron Rodgers,RodgAa00,RB,Breece Hall,HallBr03,WR,Garrett Wilson,WilsGa00,WR,Allen Lazard,LazaAl00,TE,Tyler Conklin,ConkTy00,TE,Jeremy Ruckert,RuckJe00,OL,Olumuyiwa Fashanu,FashOl00,OL,John Simpson,SimpJo00,OL,Tyron Smith,SmitTy00,G,Alijah Vera-Tucker,VeraAl00,C,Joe Tippmann,TippJo00,DL,Micheal Clemons,ClemMi03,DL,Quinnen Williams,WillQu00,DE,Will McDonald,McDoWi00,DT,Javon Kinlaw,KinlJa00,LB,Quincy Williams,WillQu01,LB,Jamien Sherwood,SherJa00,LB,Chazz Surratt,SurrCh00,CB,Sauce Gardner,GardSa00,CB,D.J. Reed,,S,Chuck Clark,ClarCh00,S,Tony Adams,AdamTo03,Referee,Scott Novak,Umpire,Mark Pellis,Down Judge,Brian Sakowski,Line Judge,Mark Stewart,Back Judge,Terrence Miles,Side Judge,David Meslow,Field Judge,Terry Brown
202410060nwe,2024-10-06,Sunday,1:00pm,New England Patriots,Miami Dolphins,nwe,mia,10,15,Jerod Mayo,Mike McDaniel,Gillette Stadium,64628,3:07,outdoors,fieldturf,"65 degrees, relative humidity 57%, wind 2 mph",QB,Jacoby Brissett,BrisJa00,RB,Antonio Gibson,GibsAn00,WR,Kayshon Boutte,BoutKa00,WR,Ja'Lynn Polk,PolkJa00,TE,Hunter Henry,HenrHu00,TE,Austin Hooper,HoopAu00,OL,Michael Onwenu,OnweMi00,OT,Demontrey Jacobs,JacoDe00,T,Vederian Lowe,LoweVe00,G,Nick Leverett,LeveNi00,G,Michael Jordan,JordMi01,DE,Keion White,WhitKe03,DT,Davon Godchaux,GodcDa00,DT,Daniel Ekuale,EkuaDa00,LB,Anfernee Jennings,JennAn00,LB,Raekwon McMillan,McMiRa02,LB,Jahlani Tavai,TavaJa00,CB,Jonathan Jones,JoneJo03,CB,Christian Gonzalez,GonzCh00,S,Jaylinn Hawkins,HawkJa00,S,Marte Mapu,MapuMa00,S,Dell Pettus,PettDe00,QB,Tyler Huntley,HuntTy01,RB,De'Von Achane,AchaDe00,FB,Alec Ingold,IngoAl01,WR,Jaylen Waddle,WaddJa00,WR,Tyreek Hill,HillTy00,TE,Julian Hill,HillJu02,OL,Robert Jones,JoneRo02,OL,Liam Eichenberg,EichLi00,OL,Aaron Brewer,BrewAa01,OL,Austin Jackson,JackAu00,T,Terron Armstead,ArmsTe00,DT,Benito Jones,JoneBe03,DT,Zach Sieler,SielZa00,DT,Calais Campbell,CampCa99,LB,Jordyn Brooks,BrooJo01,LB,David Long,LongDa04,LB,Emmanuel Ogbah,OgbaEm00,LB,Duke Riley,RileDu00,CB,Jalen Ramsey,RamsJa00,CB,Kendall Fuller,FullKe00,S,Jevon Holland,HollJe02,S,Marcus Maye,MayeMa00,Referee,Adrian Hill,Umpire,Roy Ellison,Down Judge,David Oliver,Line Judge,Greg Bradley,Back Judge,Greg Steed,Side Judge,Clay Reynard,Field Judge,Tra Boger
202410060pit,2024-10-06,Sunday,8:20pm,Pittsburgh Steelers,Dallas Cowboys,pit,dal,17,20,Mike Tomlin,Mike McCarthy,Acrisure Stadium,67380,3:12,outdoors,grass,"67 degrees, relative humidity 86%, wind 6 mph",QB,Justin Fields,FielJu00,RB,Najee Harris,HarrNa00,WR,Calvin Austin III,AustCa00,WR,George Pickens,PickGe00,WR,Van Jefferson,JeffVa00,TE,Pat Freiermuth,FreiPa00,OT,Dan Moore,MoorDa05,OT,Broderick Jones,JoneBr09,G,Isaac Seumalo,SeumIs00,G,Mason McCormick,McCoMa00,C,Zach Frazier,FrazZa00,DL,Keeanu Benton,BentKe00,DT,Cameron Heyward,HeywCa01,DT,Larry Ogunjobi,OgunLa00,LB,Nick Herbig,HerbNi00,LB,Patrick Queen,QueePa00,LB,Elandon Roberts,RobeEl00,LB,T.J. Watt,,CB,Donte Jackson,JackDo02,CB,Joey Porter Jr.,PortJo02,S,Minkah Fitzpatrick,FitzMi00,S,DeShon Elliott,ElliDe02,QB,Dak Prescott,PresDa01,RB,Rico Dowdle,DowdRi01,RB,Hunter Luepke,LuepHu00,WR,Jalen Tolbert,TolbJa00,WR,CeeDee Lamb,LambCe00,TE,Jake Ferguson,FergJa00,OL,Tyler Smith,SmitTy02,OT,Tyler Guyton,GuytTy00,T,Terence Steele,SteeTe01,OG,Cooper Beebe,BeebCo00,G,Zack Martin,MartZa00,DE,Marshawn Kneeland,KneeMa00,DE,Chauncey Golston,GolsCh00,DT,Osa Odighizuwa,OdigOs00,DT,Mazi Smith,SmitMa06,MLB,Eric Kendricks,KendEr00,LB,DeMarvion Overshown,OverDe00,CB,Trevon Diggs,DiggTr00,CB,Amani Oruwariye,OruwAm00,CB,Jourdan Lewis,LewiJo01,S,Malik Hooker,HookMa00,S,Donovan Wilson,WilsDo01,Referee,Shawn Hochuli,Umpire,Terry Killens,Down Judge,Patrick Holt,Line Judge,Tim Podraza,Back Judge,Jimmy Russell,Side Judge,Jim Quirk,Field Judge,Jason Ledet
202410060ram,2024-10-06,Sunday,4:25pm,Los Angeles Rams,Green Bay Packers,ram,gnb,19,24,Sean McVay,Matt LaFleur,SoFi Stadium,72842,3:04,dome,matrixturf,,QB,Matthew Stafford,StafMa00,RB,Kyren Williams,WillKy02,WR,Tutu Atwell,AtweTu00,WR,Jordan Whittington,WhitJo04,WR,Demarcus Robinson,RobiDe01,TE,Colby Parkinson,ParkCo02,OL,Logan Bruss,BrusLo00,OL,Kevin Dotson,DotsKe00,OL,Rob Havenstein,HaveRo00,OL,Alaric Jackson,JackAl01,OL,Beaux Limmer,LimmBe00,DE,Kobie Turner,TurnKo00,NT,Bobby Brown,BrowBo04,OLB,Byron Young,YounBy01,OLB,Jared Verse,VersJa00,LB,Christian Rozeboom,RozeCh00,LB,Troy Reeder,ReedTr01,CB,Ahkello Witherspoon,WithAh00,DB,Josh Wallace,WallJo00,DB,Quentin Lake,LakeQu00,DB,Cobie Durant,DuraDe01,DB,Kamren Curl,CurlKa00,QB,Jordan Love,LoveJo03,RB,Josh Jacobs,JacoJo01,WR,Jayden Reed,ReedJa03,WR,Malik Heath,HeatMa00,WR,Dontayvion Wicks,WickDo00,TE,Tucker Kraft,KrafTu00,OL,Zach Tom,TomxZa00,OL,Josh Myers,MyerJo00,OL,Elgton Jenkins,JenkEl00,T,Rasheed Walker,WalkRa00,G,Sean Rhyan,RhyaSe00,DL,Rashan Gary,GaryRa00,DL,Kenny Clark,ClarKe01,DL,Tedarrell Slaton,SlatTe00,DL,Preston Smith,SmitPr00,LB,Isaiah McDuffie,McDuIs00,LB,Quay Walker,WalkQu00,CB,Keisean Nixon,NixoKe00,CB,Eric Stokes,StokEr00,S,Javon Bullard,BullJa00,S,Xavier McKinney,McKiXa00,S,Evan Williams,WillEv00,Referee,Brad Allen,Umpire,Duane Heydt,Down Judge,Sarah Thomas,Line Judge,Walter Flowers,Back Judge,Tyree Walton,Side Judge,Chad Hill,Field Judge,Rick Patterson
202410060sea,2024-10-06,Sunday,4:25pm,Seattle Seahawks,New York Giants,sea,nyg,20,29,Mike Macdonald,Brian Daboll,Lumen Field,68306,2:59,outdoors,fieldturf,"61 degrees, relative humidity 68%, wind 3 mph",QB,Geno Smith,SmitGe00,RB,Kenneth Walker III,WalkKe00,WR,Jaxon Smith-Njigba,SmitJa06,WR,D.K. Metcalf,MetcDK00,WR,Tyler Lockett,LockTy00,TE,Noah Fant,FantNo00,T,Charles Cross,CrosCh00,T,Stone Forsythe,ForsSt00,G,Anthony Bradford,BradAn00,G,Laken Tomlinson,TomlLa01,C,Connor Williams,WillCo00,DE,Dre'Mont Jones,JoneDr00,DE,Leonard Williams,WillLe02,DT,Johnathan Hankins,HankJo00,OLB,Derick Hall,HallDe04,LB,Tyrel Dodson,DodsTy01,LB,Jerome Baker,BakeJe00,CB,Tre Brown,BrowTr03,CB,Devon Witherspoon,WithDe00,CB,Riq Woolen,WoolTa00,SS,Rayshawn Jenkins,JenkRa00,FS,Julian Love,LoveJu00,QB,Daniel Jones,JoneDa05,RB,Tyrone Tracy Jr.,TracTy00,WR,Jalin Hyatt,HyatJa00,WR,Darius Slayton,SlayDa01,WR,Wan'Dale Robinson,RobiWa01,TE,Theo Johnson,JohnTh00,OL,Jermaine Eluemunor,ElueJe00,T,Andrew Thomas,ThomAn02,OG,Greg Van Roten,VanRGr00,G,Jon Runyan Jr.,RunyJo00,C,John Michael Schmitz,MichJo00,DL,Dexter Lawrence,LawrDe03,DL,Rakeem Nunez-Roches,NuneRa00,OLB,Brian Burns,BurnBr00,OLB,Kayvon Thibodeaux,ThibKa00,LB,Bobby Okereke,OkerBo00,LB,Micah McFadden,McFaMi01,CB,Nick McCloud,McClNi00,CB,Cordale Flott,FlotCo00,CB,Deonte Banks,BankDe00,S,Jason Pinnock,PinnJa01,S,Tyler Nubin,NubiTy00,Referee,Shawn Smith,Umpire,Alex Moore,Down Judge,Jay Bilbo,Line Judge,Jeff Seeman,Back Judge,Dino Paganelli,Side Judge,Boris Cheek,Field Judge,Dyrol Prioleau
202410060sfo,2024-10-06,Sunday,4:05pm,San Francisco 49ers,Arizona Cardinals,sfo,crd,23,24,Kyle Shanahan,Jonathan Gannon,Levi's Stadium,71310,3:02,outdoors,grass,"89 degrees, relative humidity 31%, wind 3 mph",QB,Brock Purdy,PurdBr00,RB,Jordan Mason,MasoJo00,FB,Kyle Juszczyk,JuszKy00,WR,Brandon Aiyuk,AiyuBr00,WR,Deebo Samuel,SamuDe00,TE,George Kittle,KittGe00,OL,Aaron Banks,BankAa00,OL,Dominick Puni,PuniDo00,OL,Colton McKivitz,McKiCo00,OL,Jake Brendel,BrenJa01,OT,Trent Williams,WillTr21,DL,Leonard Floyd,FloyLe00,DL,Jordan Elliott,ElliJo02,DL,Maliek Collins,CollMa00,DL,Nick Bosa,BosaNi00,LB,De'Vondre Campbell,CampDe00,LB,Fred Warner,WarnFr00,LB,Dee Winters,WintDe00,CB,Charvarius Ward,WardCh01,DB,Deommodore Lenoir,LenoDe00,S,Talanoa Hufanga,HufaTa00,S,Ji'Ayir Brown,BrowJi01,QB,Kyler Murray,MurrKy00,RB,James Conner,ConnJa00,WR,Michael Wilson,WilsMi02,WR,Marvin Harrison Jr.,HarrMa09,TE,Elijah Higgins,HiggEl00,TE,Trey McBride,McBrTr01,OL,Hjalte Froholdt,FrohHj00,OL,Will Hernandez,HernWi00,OL,Paris Johnson,JohnPa03,OL,Evan Brown,BrowEv00,OL,Kelvin Beachum,BeacKe00,DL,L.J. Collier,CollLJ00,DL,Roy Lopez,LopeRo00,DL,Bilal Nichols,NichBi00,OLB,Zaven Collins,CollZa00,OLB,Dennis Gardeck,GardDe01,LB,Kyzir White,WhitKy00,LB,Mack Wilson,WilsMa03,CB,Sean Murphy-Bunting,BuntSe00,CB,Starling Thomas,ThomSt01,S,Budda Baker,BakeBu00,S,Jalen Thompson,ThomJa04,Referee,Land Clark,Umpire,Paul King,Down Judge,Tom Stephan,Line Judge,Jeff Hutcheon,Back Judge,Brad Freeman,Side Judge,Dominique Pender,Field Judge,Jabir Walker
202410060was,2024-10-06,Sunday,1:00pm,Washington Commanders,Cleveland Browns,was,cle,34,13,Dan Quinn,Kevin Stefanski,Northwest Stadium,59030,3:10,outdoors,grass,"73 degrees, relative humidity 54%, wind 5 mph",QB,Jayden Daniels,DaniJa02,RB,Brian Robinson Jr.,RobiBr01,WR,Olamide Zaccheaus,ZaccOl01,WR,Terry McLaurin,McLaTe00,WR,Luke McCaffrey,McCaLu00,TE,Zach Ertz,ErtzZa00,OL,Andrew Wylie,WyliAn00,OT,Brandon Coleman,ColeBr02,G,Nick Allegretti,AlleNi00,G,Samuel Cosmi,CosmSa00,C,Tyler Biadasz,BiadTy00,DE,Dorance Armstrong Jr.,ArmsDo00,DT,Daron Payne,PaynDa00,DT,Jonathan Allen,AlleJo01,MLB,Bobby Wagner,WagnBo00,LB,Dante Fowler,FowlDa00,LB,Frankie Luvu,LuvuFr00,CB,Noah Igbinoghene,IgbiNo00,CB,Mike Sainristil,SainMi00,CB,Benjamin St-Juste,StJuBe00,DB,Quan Martin,MartJa04,S,Jeremy Chinn,ChinJe00,QB,Deshaun Watson,WatsDe00,RB,D'Onta Foreman,ForeDO00,WR,Amari Cooper,CoopAm00,WR,Elijah Moore,MoorEl00,WR,Jerry Jeudy,JeudJe00,TE,David Njoku,NjokDa00,T,Jedrick Wills Jr.,WillJe04,T,Dawand Jones,JoneDa07,G,Zak Zinter,ZintZa00,G,Joel Bitonio,BitoJo00,C,Ethan Pocic,PociEt00,DE,Myles Garrett,GarrMy00,DE,Za'Darius Smith,SmitZa00,DT,Shelby Harris,HarrSh00,DT,Dalvin Tomlinson,TomlDa00,LB,Jeremiah Owusu-Koramoah,OwusJe00,LB,Devin Bush Jr.,BushDe01,CB,Greg Newsome II,NewsGr00,CB,Denzel Ward,WardDe02,CB,Martin Emerson,EmerMa00,S,Ronnie Hickman,HickRo00,S,Grant Delpit,DelpGr00,Referee,Alan Eck,Umpire,Tab Slaughter,Down Judge,Derick Bowers,Line Judge,Derek Anderson,Back Judge,Greg Meyer,Side Judge,Dale Shaw,Field Judge,John Jenkins
202410070kan,2024-10-07,Monday,8:15pm,Kansas City Chiefs,New Orleans Saints,kan,nor,26,13,Andy Reid,Dennis Allen,GEHA Field at Arrowhead Stadium,73592,3:04,outdoors,grass,"70 degrees, relative humidity 27%, wind 1 mph",QB,Patrick Mahomes,MahoPa00,RB,Kareem Hunt,HuntKa00,WR,Xavier Worthy,WortXa00,WR,Justin Watson,WatsJu01,WR,JuJu Smith-Schuster,SmitJu00,TE,Travis Kelce,KelcTr00,OL,Wanya Morris,MorrWa01,T,Jawaan Taylor,TaylJa02,G,Trey Smith,SmitTr05,G,Joe Thuney,ThunJo00,C,Creed Humphrey,HumpCr00,DE,George Karlaftis III,KarlGe00,DE,Michael Danna,DannMi00,DT,Chris Jones,JoneCh09,DT,Mike Pennel,PennMi00,LB,Nick Bolton,BoltNi00,LB,Drue Tranquill,TranDr00,LB,Leo Chenal,ChenLe00,CB,Trent McDuffie,McDuTr00,CB,Jaylen Watson,WatsJa02,S,Justin Reid,ReidJu00,S,Bryan Cook,CookBr02,QB,Derek Carr,CarrDe02,RB,Alvin Kamara,KamaAl00,WR,Chris Olave,OlavCh00,TE,Dallin Holker,HolkDa00,TE,Juwan Johnson,JohnJu02,TE,Foster Moreau,MoreFo00,OL,Nick Saldiveri,SaldNi00,OL,Lucas Patrick,PatrLu00,OT,Taliese Fuaga,FuagTa00,OT,Trevor Penning,PennTr00,T,Landon Young,YounLa00,DE,Cameron Jordan,JordCa00,DE,Carl Granderson,GranCa01,DT,Khalen Saunders,SaunKh00,DT,Nathan Shepherd,ShepNa00,LB,Anfernee Orji,OrjiAn00,LB,Demario Davis,DaviDe00,CB,Marshon Lattimore,LattMa01,CB,Will Harris,HarrWi02,CB,Alontae Taylor,TaylAl01,CB,Paulson Adebo,AdebPa00,S,Tyrann Mathieu,MathTy00,Referee,Brad Rogers,Umpire,Bryan Neale,Down Judge,Kent Payne,Line Judge,Kevin Codey,Back Judge,Greg Yette,Side Judge,Anthony Jeffries,Field Judge,Joe Blubaugh
202410100sea,2024-10-10,Thursday,8:15pm,Seattle Seahawks,San Francisco 49ers,sea,sfo,24,36,Mike Macdonald,Kyle Shanahan,Lumen Field,68768,3:10,outdoors,fieldturf,"59 degrees, relative humidity 61%, wind 10 mph",QB,Geno Smith,SmitGe00,RB,Kenneth Walker III,WalkKe00,WR,Jake Bobo,BoboJa00,WR,Jaxon Smith-Njigba,SmitJa06,TE,AJ Barner,BarnAJ00,TE,Pharaoh Brown,BrowPh01,T,Charles Cross,CrosCh00,T,Stone Forsythe,ForsSt00,G,Anthony Bradford,BradAn00,G,Laken Tomlinson,TomlLa01,C,Connor Williams,WillCo00,DE,Leonard Williams,WillLe02,DE,Dre'Mont Jones,JoneDr00,DT,Johnathan Hankins,HankJo00,NT,Jarran Reed,ReedJa02,OLB,Derick Hall,HallDe04,LB,Jerome Baker,BakeJe00,LB,Tyrel Dodson,DodsTy01,CB,Devon Witherspoon,WithDe00,CB,Tre Brown,BrowTr03,SS,Rayshawn Jenkins,JenkRa00,FS,Julian Love,LoveJu00,QB,Brock Purdy,PurdBr00,RB,Jordan Mason,MasoJo00,WR,Brandon Aiyuk,AiyuBr00,WR,Deebo Samuel,SamuDe00,TE,Eric Saubert,SaubEr00,TE,George Kittle,KittGe00,OL,Aaron Banks,BankAa00,OL,Dominick Puni,PuniDo00,OL,Colton McKivitz,McKiCo00,OL,Jake Brendel,BrenJa01,OT,Trent Williams,WillTr21,DL,Kevin Givens,GiveKe01,DL,Leonard Floyd,FloyLe00,DL,Maliek Collins,CollMa00,DL,Nick Bosa,BosaNi00,LB,De'Vondre Campbell,CampDe00,LB,Fred Warner,WarnFr00,LB,Dee Winters,WintDe00,CB,Isaac Yiadom,YiadIs00,DB,Deommodore Lenoir,LenoDe00,S,Malik Mustapha,MustMa00,S,Ji'Ayir Brown,BrowJi01,Referee,Craig Wrolstad,Umpire,Steve Woods,Down Judge,Danny Short,Line Judge,Brett Bergman,Back Judge,Rich Martinez,Side Judge,Frank Steratore,Field Judge,Jeff Shears
202410130car,2024-10-13,Sunday,4:25pm,Carolina Panthers,Atlanta Falcons,car,atl,20,38,Dave Canales,Raheem Morris,Bank of America Stadium,70884,3:02,outdoors,grass,"79 degrees, relative humidity 44%, wind 9 mph",QB,Andy Dalton,DaltAn00,RB,Chuba Hubbard,HubbCh01,WR,Diontae Johnson,JohnDi01,WR,Jonathan Mingo,MingJo00,WR,Xavier Legette,LegeXa00,TE,Ja'Tavion Sanders,SandJa01,T,Ikem Ekwonu,EkwoIk00,T,Yosh Nijman,NijmYo01,G,Brady Christensen,ChriBr00,G,Robert Hunt,HuntRo01,G,Damien Lewis,LewiDa05,DE,A'Shawn Robinson,RobiAS00,DT,Shy Tuttle,TuttSh00,OLB,DJ Johnson,JohnDJ00,OLB,Charles Harris,HarrCh03,LB,Claudin Cherelus,CherCl00,LB,Trevin Wallace,WallTr00,CB,Michael Jackson,JackMi01,CB,Jaycee Horn,HornJa00,CB,Troy Hill,HillTr01,S,Nick Scott,ScotNi01,S,Xavier Woods,WoodXa00,QB,Kirk Cousins,CousKi00,RB,Bijan Robinson,RobiBi01,WR,Darnell Mooney,MoonDa00,WR,Ray-Ray McCloud,McClRa00,WR,Drake London,LondDr00,TE,Kyle Pitts,PittKy00,OL,Matthew Bergeron,BergMa00,OL,Ryan Neuzil,NeuzRy00,T,Kaleb McGary,McGaKa00,T,Jake Matthews,MattJa00,G,Chris Lindstrom,LindCh00,DL,Grady Jarrett,JarrGr00,DL,James Smith-Williams,SmitJa08,DL,David Onyemata,OnyeDa00,OLB,Matt Judon,JudoMa00,LB,Nathan Landman,LandNa01,LB,Kaden Elliss,ElliKa00,CB,AJ Terrell,TerrAJ00,CB,DeAundre Alford,AlfoDe00,CB,Mike Hughes,HughMi00,S,Justin Simmons,SimmJu00,S,Jessie Bates III,BateJe00,Referee,Clay Martin,Umpire,James Carter,Down Judge,Jerod Phillips,Line Judge,Brian Perry,Back Judge,Greg Wilson,Side Judge,Dave Hawkshaw,Field Judge,Alonzo Ramsey
202410130chi,2024-10-13,Sunday,9:30am,Chicago Bears,Jacksonville Jaguars,chi,jax,35,16,Matt Eberflus,Doug Pederson,Tottenham Stadium,61182,2:56,outdoors,grass,"54 degrees, relative humidity 55%, wind 3 mph",QB,Caleb Williams,WillCa03,RB,D'Andre Swift,SwifDA00,WR,Keenan Allen,AlleKe00,WR,Rome Odunze,OdunRo00,WR,D.J. Moore,,TE,Cole Kmet,KmetCo00,OL,Darnell Wright,WrigDa00,OL,Coleman Shelton,ShelCo00,OL,Teven Jenkins,JenkTe00,OL,Matt Pryor,PryoMa00,OL,Braxton Jones,JoneBr08,DL,Andrew Billings,BillAn00,DL,DeMarcus Walker,WalkDe03,DL,Montez Sweat,SweaMo00,DL,Gervon Dexter,DextGe00,LB,T.J. Edwards,EdwaTJ02,LB,Tremaine Edmunds,EdmuTr01,DB,Jaylon Jones,JoneJa12,DB,Jaylon Johnson,JohnJa13,DB,Elijah Hicks,HickEl00,DB,Kyler Gordon,GordKy00,DB,Kevin Byard,ByarKe01,QB,Trevor Lawrence,LawrTr00,RB,Travis Etienne,EtieTr00,WR,Brian Thomas,ThomBr06,WR,Gabriel Davis,DaviGa01,WR,Christian Kirk,KirkCh01,TE,Evan Engram,EngrEv00,OL,Ezra Cleveland,ClevEz00,OL,Brandon Scherff,ScheBr00,OL,Cam Robinson,RobiCa00,OL,Anton Harrison,HarrAn00,OL,Mitch Morse,MorsMi00,DE,Travon Walker,WalkTr03,DE,Josh Hines-Allen,AlleJo03,DT,Esezi Otomewo,OtomEs00,DT,DaVon Hamilton,HamiDa02,LB,Devin Lloyd,LloyDe00,LB,Ventrell Miller,MillVe00,CB,Ronald Darby,DarbRo00,CB,Montaric Brown,BrowMo00,S,Antonio Johnson,JohnAn07,S,Darnell Savage Jr.,SavaDa00,S,Andre Cisco,CiscAn00,Referee,Brad Allen,Umpire,Duane Heydt,Down Judge,Sarah Thomas,Line Judge,Walter Flowers,Back Judge,Tyree Walton,Side Judge,Chad Hill,Field Judge,Rick Patterson
