GameId,GameDate,DayOfWeek,StartTime,HomeTeam,AwayTeam,HomeTeamCode,AwayTeamCode,HomeScore,AwayScore,HomeCoach,AwayCoach,Stadium,Attendance,Duration,Roof,Surface,Weather,HomeOff01_Position,HomeOff01_Name,HomeOff01_ID,HomeOff02_Position,HomeOff02_Name,HomeOff02_ID,HomeOff03_Position,HomeOff03_Name,HomeOff03_ID,HomeOff04_Position,HomeOff04_Name,HomeOff04_ID,HomeOff05_Position,HomeOff05_Name,HomeOff05_ID,HomeOff06_Position,HomeOff06_Name,HomeOff06_ID,HomeOff07_Position,HomeOff07_Name,HomeOff07_ID,HomeOff08_Position,HomeOff08_Name,HomeOff08_ID,HomeOff09_Position,HomeOff09_Name,HomeOff09_ID,HomeOff10_Position,HomeOff10_Name,HomeOff10_ID,HomeOff11_Position,HomeOff11_Name,HomeOff11_ID,HomeDef01_Position,HomeDef01_Name,HomeDef01_ID,HomeDef02_Position,HomeDef02_Name,HomeDef02_ID,HomeDef03_Position,HomeDef03_Name,HomeDef03_ID,HomeDef04_Position,HomeDef04_Name,HomeDef04_ID,HomeDef05_Position,HomeDef05_Name,HomeDef05_ID,HomeDef06_Position,HomeDef06_Name,HomeDef06_ID,HomeDef07_Position,HomeDef07_Name,HomeDef07_ID,HomeDef08_Position,HomeDef08_Name,HomeDef08_ID,HomeDef09_Position,HomeDef09_Name,HomeDef09_ID,HomeDef10_Position,HomeDef10_Name,HomeDef10_ID,HomeDef11_Position,HomeDef11_Name,HomeDef11_ID,AwayOff01_Position,AwayOff01_Name,AwayOff01_ID,AwayOff02_Position,AwayOff02_Name,AwayOff02_ID,AwayOff03_Position,AwayOff03_Name,AwayOff03_ID,AwayOff04_Position,AwayOff04_Name,AwayOff04_ID,AwayOff05_Position,AwayOff05_Name,AwayOff05_ID,AwayOff06_Position,AwayOff06_Name,AwayOff06_ID,AwayOff07_Position,AwayOff07_Name,AwayOff07_ID,AwayOff08_Position,AwayOff08_Name,AwayOff08_ID,AwayOff09_Position,AwayOff09_Name,AwayOff09_ID,AwayOff10_Position,AwayOff10_Name,AwayOff10_ID,AwayOff11_Position,AwayOff11_Name,AwayOff11_ID,AwayDef01_Position,AwayDef01_Name,AwayDef01_ID,AwayDef02_Position,AwayDef02_Name,AwayDef02_ID,AwayDef03_Position,AwayDef03_Name,AwayDef03_ID,AwayDef04_Position,AwayDef04_Name,AwayDef04_ID,AwayDef05_Position,AwayDef05_Name,AwayDef05_ID,AwayDef06_Position,AwayDef06_Name,AwayDef06_ID,AwayDef07_Position,AwayDef07_Name,AwayDef07_ID,AwayDef08_Position,AwayDef08_Name,AwayDef08_ID,AwayDef09_Position,AwayDef09_Name,AwayDef09_ID,AwayDef10_Position,AwayDef10_Name,AwayDef10_ID,AwayDef11_Position,AwayDef11_Name,AwayDef11_ID,Official01_Role,Official01_Name,Official02_Role,Official02_Name,Official03_Role,Official03_Name,Official04_Role,Official04_Name,Official05_Role,Official05_Name,Official06_Role,Official06_Name,Official07_Role,Official07_Name
202309210sfo,2023-09-21,Thursday,8:15pm,San Francisco 49ers,New York Giants,sfo,nyg,30,12,Kyle Shanahan,Brian Daboll,Levi's Stadium,71593,3:09,outdoors,grass,"77 degrees, relative humidity 41%, wind 13 mph",QB,Brock Purdy,PurdBr00,RB,Christian McCaffrey,McCaCh01,FB,Kyle Juszczyk,JuszKy00,WR,Deebo Samuel,SamuDe00,WR,Ray-Ray McCloud,McClRa00,TE,George Kittle,KittGe00,OL,Aaron Banks,BankAa00,OL,Colton McKivitz,McKiCo00,OL,Spencer Burford,BurfSp00,OL,Jake Brendel,BrenJa01,T,Trent Williams,WillTr21,DL,Javon Hargrave,HargJa00,DL,Clelin Ferrell,FerrCl00,DL,Nick Bosa,BosaNi00,DL,Arik Armstead,ArmsAr01,LB,Dre Greenlaw,GreeDr00,LB,Fred Warner,WarnFr00,CB,Isaiah Oliver,OlivIs00,CB,Charvarius Ward,WardCh01,DB,Deommodore Lenoir,LenoDe00,S,Talanoa Hufanga,HufaTa00,S,Tashaun Gipson,GipsTa00,QB,Daniel Jones,JoneDa05,RB,Matt Breida,BreiMa00,WR,Parris Campbell,CampPa00,WR,Isaiah Hodgins,HodgIs00,WR,Darius Slayton,SlayDa01,TE,Darren Waller,WallDa01,OL,Joshua Ezeudu,EzeuJo00,OL,Marcus McKethan,McKeMa01,T,Evan Neal,NealEv00,G,Shane Lemieux,LemiSh00,C,John Michael Schmitz,MichJo00,DL,Leonard Williams,WillLe02,DL,A'Shawn Robinson,RobiAS00,DL,Dexter Lawrence,LawrDe03,OLB,Kayvon Thibodeaux,ThibKa00,OLB,Jihad Ward,WardJi02,LB,Bobby Okereke,OkerBo00,LB,Micah McFadden,McFaMi01,CB,Adoree' Jackson,JackAd00,CB,Deonte Banks,BankDe00,S,Xavier McKinney,McKiXa00,S,Jason Pinnock,PinnJa01,Referee,Shawn Hochuli,Umpire,Terry Killens,Down Judge,Patrick Holt,Line Judge,Tim Podraza,Back Judge,Rich Martinez,Side Judge,Chad Hill,Field Judge,Jason Ledet
202309240cle,2023-09-24,Sunday,1:00pm,Cleveland Browns,Tennessee Titans,cle,oti,27,3,Kevin Stefanski,Mike Vrabel,Cleveland Browns Stadium,67919,2:48,outdoors,grass,"68 degrees, relative humidity 69%, wind 5 mph",QB,Deshaun Watson,WatsDe00,RB,Jerome Ford,FordJe00,WR,Amari Cooper,CoopAm00,WR,Donovan Peoples-Jones,PeopDo00,TE,Harrison Bryant,BryaHa00,TE,David Njoku,NjokDa00,T,Dawand Jones,JoneDa07,T,Jedrick Wills Jr.,WillJe04,G,Wyatt Teller,TellWy00,G,Joel Bitonio,BitoJo00,C,Ethan Pocic,PociEt00,DE,Myles Garrett,GarrMy00,DE,Za'Darius Smith,SmitZa00,DT,Jordan Elliott,ElliJo02,DT,Dalvin Tomlinson,TomlDa00,LB,Jeremiah Owusu-Koramoah,OwusJe00,LB,Sione Takitaki,TakiSi00,LB,Anthony Walker,WalkAn01,CB,Martin Emerson,EmerMa00,CB,Denzel Ward,WardDe02,S,Grant Delpit,DelpGr00,S,Juan Thornhill,ThorJu00,QB,Ryan Tannehill,TannRy00,RB,Derrick Henry,HenrDe00,WR,Treylon Burks,BurkTr00,WR,DeAndre Hopkins,HopkDe00,TE,Trevon Wesco,WescTr00,TE,Chig Okonkwo,OkonCh00,OL,Aaron Brewer,BrewAa01,OL,Dillon Radunz,RaduDi00,OL,Chris Hubbard,HubbCh00,OL,Daniel Brunskill,BrunDa00,T,Andre Dillard,DillAn00,DT,Kyle Peko,PekoKy00,DT,Jeffery Simmons,SimmJe01,DT,Teair Tart,TartTe00,OLB,Arden Key,KeyxAr00,LB,Luke Gifford,GiffLu00,LB,Jack Gibbens,GibbJa00,LB,Azeez Al-Shaair,AlShAz00,CB,Kristian Fulton,FultKr00,CB,Sean Murphy-Bunting,BuntSe00,DB,Amani Hooker,HookAm00,S,Kevin Byard,ByarKe01,Referee,Craig Wrolstad,Umpire,Steve Woods,Down Judge,Jim Mello,Line Judge,Tripp Sutter,Back Judge,Grantis Bell,Side Judge,Frank Steratore,Field Judge,Jeff Shears
202309240crd,2023-09-24,Sunday,4:25pm,Arizona Cardinals,Dallas Cowboys,crd,dal,28,16,Jonathan Gannon,Mike McCarthy,State Farm Stadium,62915,2:56,retractable roof (closed),grass,,QB,Joshua Dobbs,DobbJo00,RB,James Conner,ConnJa00,WR,Marquise Brown,BrowMa04,WR,Michael Wilson,WilsMi02,TE,Zach Ertz,ErtzZa00,TE,Trey McBride,McBrTr01,OL,Elijah Wilkinson,WilkEl00,OL,Hjalte Froholdt,FrohHj00,OL,Will Hernandez,HernWi00,OL,D.J. Humphries,,OL,Paris Johnson,JohnPa03,DL,Kevin Strong,StroKe00,DL,Jonathan Ledbetter,LedbJo01,DT,Leki Fotu,FotuLe00,OLB,Victor Dimukeje,DimuVi00,LB,Kyzir White,WhitKy00,LB,Zaven Collins,CollZa00,LB,Krys Barnes,BarnKr00,CB,Kei'Trel Clark,ClarKe02,CB,Marco Wilson,WilsMa04,S,Jalen Thompson,ThomJa04,S,K'Von Wallace,WallKV00,QB,Dak Prescott,PresDa01,RB,Tony Pollard,PollTo00,WR,Brandin Cooks,CookBr00,WR,Michael Gallup,GallMi00,WR,CeeDee Lamb,LambCe00,TE,Jake Ferguson,FergJa00,OL,Tyler Smith,SmitTy02,T,Terence Steele,SteeTe01,G,T.J. Bass,BassTJ00,G,Chuma Edoga,EdogCh00,C,Brock Hoffman,HoffBr00,DE,DeMarcus Lawrence,LawrDe00,DT,Johnathan Hankins,HankJo00,DT,Osa Odighizuwa,OdigOs00,LB,Leighton Vander Esch,VandLe00,LB,Micah Parsons,ParsMi00,LB,Damone Clark,ClarDa02,CB,Stephon Gilmore,GilmSt00,CB,DaRon Bland,BlanDa00,S,Donovan Wilson,WilsDo01,S,Jayron Kearse,KearJa00,S,Malik Hooker,HookMa00,Referee,Alex Kemp,Umpire,Mike Morton,Down Judge,Danny Short,Line Judge,Rusty Baynes,Back Judge,Scott Helverson,Side Judge,James Coleman,Field Judge,Sean Petty
202309240det,2023-09-24,Sunday,1:00pm,Detroit Lions,Atlanta Falcons,det,atl,20,6,Dan Campbell,Arthur Smith,Ford Field,63803,2:54,dome,fieldturf,,QB,Jared Goff,GoffJa00,RB,Jahmyr Gibbs,GibbJa01,WR,Amon-Ra St. Brown,StxxAm00,WR,Josh Reynolds,ReynJo00,WR,Kalif Raymond,RaymKa00,WR,Marvin Jones,JoneMa02,OL,Graham Glasgow,GlasGr00,T,Penei Sewell,SewePe00,T,Matt Nelson,NelsMa00,G,Jonah Jackson,JackJo03,C,Frank Ragnow,RagnFr00,DL,John Cominsky,ComiJo00,DL,Aidan Hutchinson,HutcAi00,DL,Benito Jones,JoneBe03,DL,Alim McNeill,McNeAl00,LB,Derrick Barnes,BarnDe02,LB,Jack Campbell,CampJa04,LB,Alex Anzalone,AnzaAl00,CB,Jerry Jacobs,JacoJe00,CB,Cameron Sutton,SuttCa00,DB,Brian Branch,BranBr00,S,Tracy Walker,WalkTr01,QB,Desmond Ridder,RiddDe00,RB,Bijan Robinson,RobiBi01,FB,Keith Smith,SmitKe03,WR,Drake London,LondDr00,TE,MyCole Pruitt,PruiMy00,TE,Kyle Pitts,PittKy00,OL,Matthew Bergeron,BergMa00,OL,Drew Dalman,DalmDr00,T,Jake Matthews,MattJa00,T,Kaleb McGary,McGaKa00,G,Chris Lindstrom,LindCh00,DL,Calais Campbell,CampCa99,DL,Grady Jarrett,JarrGr00,DL,David Onyemata,OnyeDa00,OLB,Bud Dupree,DuprAl00,LB,Troy Andersen,AndeTr00,LB,Kaden Elliss,ElliKa00,CB,Tre Flowers,FlowTr01,CB,DeAundre Alford,AlfoDe00,CB,AJ Terrell,TerrAJ00,S,Richie Grant,GranRi00,S,Jessie Bates III,BateJe00,Referee,Carl Cheffers,Umpire,Brandon Cruse,Down Judge,Mike Carr,Line Judge,Tom Eaton,Back Judge,Martin Hankins,Side Judge,Eugene Hall,Field Judge,Nathan Jones
202309240gnb,2023-09-24,Sunday,1:00pm,Green Bay Packers,New Orleans Saints,gnb,nor,18,17,Matt LaFleur,Dennis Allen,Lambeau Field,78043,3:07,outdoors,grass,"68 degrees, relative humidity 68%, wind 10 mph",QB,Jordan Love,LoveJo03,RB,AJ Dillon,DillAJ00,WR,Dontayvion Wicks,WickDo00,WR,Romeo Doubs,DoubRo00,WR,Jayden Reed,ReedJa03,TE,Josiah Deguara,DeguJo00,OL,Zach Tom,TomxZa00,OL,Josh Myers,MyerJo00,OL,Royce Newman,NewmRo00,T,Rasheed Walker,WalkRa00,G,Jon Runyan Jr.,RunyJo00,DL,Devonte Wyatt,WyatDe00,DL,Tedarrell Slaton,SlatTe00,DL,Kenny Clark,ClarKe01,LB,Preston Smith,SmitPr00,LB,Kingsley Enagbare,EnagKi00,LB,Quay Walker,WalkQu00,LB,De'Vondre Campbell,CampDe00,CB,Carrington Valentine,ValeCa00,CB,Rasul Douglas,DougRa00,S,Darnell Savage Jr.,SavaDa00,S,Rudy Ford,FordRu00,QB,Derek Carr,CarrDe02,RB,Tony Jones,JoneTo04,FB,Adam Prentice,PrenAd00,WR,Keith Kirkwood,KirkKe00,WR,Rashid Shaheed,ShahRa00,TE,Juwan Johnson,JohnJu02,OL,James Hurst,HursJa00,OL,Erik McCoy,McCoEr01,OL,Cesar Ruiz,RuizCe00,T,Trevor Penning,PennTr00,T,Ryan Ramczyk,RamcRy00,DE,Cameron Jordan,JordCa00,DE,Carl Granderson,GranCa01,DT,Nathan Shepherd,ShepNa00,DT,Khalen Saunders,SaunKh00,LB,Demario Davis,DaviDe00,LB,Pete Werner,WernPe00,CB,Marshon Lattimore,LattMa01,CB,Alontae Taylor,TaylAl01,CB,Isaac Yiadom,YiadIs00,DB,Jordan Howden,HowdJo00,S,Tyrann Mathieu,MathTy00,Referee,Brad Rogers,Umpire,Ramon George,Down Judge,Kent Payne,Line Judge,Kevin Codey,Back Judge,Tyree Walton,Side Judge,Anthony Jeffries,Field Judge,Aaron Santi
202309240jax,2023-09-24,Sunday,1:00pm,Jacksonville Jaguars,Houston Texans,jax,htx,17,37,Doug Pederson,DeMeco Ryans,EverBank Stadium,61466,3:03,outdoors,grass,"84 degrees, relative humidity 51%, wind 6 mph",QB,Trevor Lawrence,LawrTr00,RB,Travis Etienne,EtieTr00,WR,Calvin Ridley,RidlCa00,WR,Christian Kirk,KirkCh01,TE,Evan Engram,EngrEv00,TE,Luke Farrell,FarrLu00,OL,Ben Bartch,BartBe00,OL,Walker Little,LittWa00,OL,Luke Fortner,FortLu01,OL,Brandon Scherff,ScheBr00,T,Anton Harrison,HarrAn00,DL,Roy Robertson-Harris,RobeRo00,DL,Adam Gotsis,GotsAd00,DL,Folorunso Fatukasi,FatuFo00,OLB,Travon Walker,WalkTr03,OLB,Josh Hines-Allen,AlleJo03,LB,Devin Lloyd,LloyDe00,LB,Foyesade Oluokun,OluoFo00,CB,Darious Williams,WillDa09,CB,Tyson Campbell,CampTy01,S,Rayshawn Jenkins,JenkRa00,S,Andre Cisco,CiscAn00,QB,C.J. Stroud,StroCJ00,RB,Dameon Pierce,PierDa01,FB,Andrew Beck,BeckAn01,WR,Robert Woods,WoodRo02,WR,Tank Dell,DellNa00,TE,Teagan Quitoriano,QuitTe00,OL,Kendrick Green,GreeKe02,OL,Jarrett Patterson,PattJa03,T,George Fant,FantGe00,T,Josh Jones,JoneJo07,G,Shaq Mason,MasoSh01,DE,Will Anderson,AndeWi01,DE,Jonathan Greenard,GreeJo04,DT,Maliek Collins,CollMa00,DT,Sheldon Rankins,RankSh00,LB,Christian Harris,HarrCh06,LB,Blake Cashman,CashBl00,LB,Henry To'oTo'o,TooTHe00,CB,Steven Nelson,NelsSt01,CB,Shaquill Griffin,GrifSh00,S,Eric Murray,MurrEr00,S,Jimmie Ward,WardJi01,Referee,Scott Novak,Umpire,Mark Pellis,Down Judge,Brian Sakowski,Line Judge,Mark Stewart,Back Judge,Terrence Miles,Side Judge,David Meslow,Field Judge,Tra Boger
202309240kan,2023-09-24,Sunday,4:25pm,Kansas City Chiefs,Chicago Bears,kan,chi,41,10,Andy Reid,Matt Eberflus,GEHA Field at Arrowhead Stadium,73562,2:55,outdoors,grass,,QB,Patrick Mahomes,MahoPa00,RB,Isiah Pacheco,PachIs00,WR,Skyy Moore,MoorSk01,WR,Marquez Valdes-Scantling,ValdMa00,TE,Travis Kelce,KelcTr00,TE,Noah Gray,GrayNo00,T,Jawaan Taylor,TaylJa02,T,Donovan Smith,SmitDo02,G,Joe Thuney,ThunJo00,G,Trey Smith,SmitTr05,C,Creed Humphrey,HumpCr00,DE,Michael Danna,DannMi00,DE,George Karlaftis III,KarlGe00,DT,Derrick Nnadi,NnadDe00,DT,Chris Jones,JoneCh09,LB,Willie Gay Jr.,GayJWi00,LB,Drue Tranquill,TranDr00,CB,Trent McDuffie,McDuTr00,CB,L'Jarius Sneed,SneeLJ00,DB,Chamarri Conner,ConnCh01,S,Justin Reid,ReidJu00,S,Bryan Cook,CookBr02,QB,Justin Fields,FielJu00,RB,Khalil Herbert,HerbKh00,WR,Chase Claypool,ClayCh01,WR,D.J. Moore,,WR,Darnell Mooney,MoonDa00,TE,Cole Kmet,KmetCo00,OL,Larry Borom,BoroLa00,OL,Darnell Wright,WrigDa00,OL,Cody Whitehair,WhitCo03,OL,Lucas Patrick,PatrLu00,OL,Ja'Tyre Carter,CartJa04,DL,Justin Jones,JoneJu03,DL,Yannick Ngakoue,NgakYa00,DL,DeMarcus Walker,WalkDe03,DL,Andrew Billings,BillAn00,LB,T.J. Edwards,EdwaTJ02,LB,Tremaine Edmunds,EdmuTr01,LB,Jack Sanborn,SanbJa00,DB,Jaylon Johnson,JohnJa13,DB,Elijah Hicks,HickEl00,DB,Tyrique Stevenson,StevTy01,DB,Jaquan Brisker,BrisJa01,Referee,Alan Eck,Umpire,Tab Slaughter,Down Judge,Fred Bryan,Line Judge,Robin DeLorenzo,Back Judge,Greg Meyer,Side Judge,Dale Shaw,Field Judge,John Jenkins
202309240mia,2023-09-24,Sunday,1:00pm,Miami Dolphins,Denver Broncos,mia,den,70,20,Mike McDaniel,Sean Payton,Hard Rock Stadium,65522,3:18,outdoors,grass,"86 degrees, relative humidity 65%, wind 5 mph",QB,Tua Tagovailoa,TagoTu00,RB,Raheem Mostert,MostRa00,FB,Alec Ingold,IngoAl01,WR,River Cracraft,CracRi00,WR,Tyreek Hill,HillTy00,TE,Durham Smythe,SmytDu00,OL,Connor Williams,WillCo00,OL,Austin Jackson,JackAu00,OL,Robert Hunt,HuntRo01,T,Isaiah Wynn,WynnIs00,T,Terron Armstead,ArmsTe00,DT,Zach Sieler,SielZa00,DT,Raekwon Davis,DaviRa03,DT,Christian Wilkins,WilkCh00,LB,David Long,LongDa04,LB,Jaelan Phillips,PhilJa02,LB,Bradley Chubb,ChubBr00,LB,Jerome Baker,BakeJe00,CB,Xavien Howard,HowaXa00,CB,Kader Kohou,KohoKa00,S,Jevon Holland,HollJe02,S,DeShon Elliott,ElliDe02,QB,Russell Wilson,WilsRu00,RB,Javonte Williams,WillJa10,WR,Courtland Sutton,SuttCo00,WR,Jerry Jeudy,JeudJe00,TE,Adam Trautman,TrauAd00,TE,Chris Manhertz,ManhCh00,OL,Quinn Meinerz,MeinQu02,T,Mike McGlinchey,McGlMi00,T,Garett Bolles,BollGa00,G,Ben Powers,PoweBe00,C,Lloyd Cushenberry III,CushLl00,DE,Zach Allen,AlleZa01,DT,D.J. Jones,,OLB,Randy Gregory,GregRa00,OLB,Jonathon Cooper,CoopJo02,LB,Josey Jewell,JeweJo00,LB,Drew Sanders,SandDr00,LB,Alex Singleton,SingAl00,CB,Damarri Mathis,MathDa00,CB,Patrick Surtain II,SurtPa01,S,Kareem Jackson,JackKa99,S,Delarrin Turner-Yell,TurnDe02,Referee,Clay Martin,Umpire,James Carter,Down Judge,Jerod Phillips,Line Judge,Greg Bradley,Back Judge,Greg Wilson,Side Judge,Dave Hawkshaw,Field Judge,Alonzo Ramsey
202309240min,2023-09-24,Sunday,1:00pm,Minnesota Vikings,Los Angeles Chargers,min,sdg,24,28,Kevin O'Connell,Brandon Staley,U.S. Bank Stadium,66878,3:16,dome,sportturf,,QB,Kirk Cousins,CousKi00,RB,Alexander Mattison,MattAl01,WR,K.J. Osborn,OsboKJ00,WR,Justin Jefferson,JeffJu00,TE,T.J. Hockenson,HockTJ00,TE,Josh Oliver,OlivJo00,OL,Austin Schlottmann,SchlAu00,T,Christian Darrisaw,DarrCh00,T,Brian O'Neill,ONeiBr00,G,Ezra Cleveland,ClevEz00,G,Ed Ingram,IngrEd00,DL,Dean Lowry,LowrDe00,DL,Harrison Phillips,PhilHa00,OLB,Danielle Hunter,HuntDa01,OLB,D.J. Wonnum,WonnDJ00,LB,Jordan Hicks,HickJo00,LB,Ivan Pace,PaceIv00,CB,Byron Murphy,MurpBy00,CB,Akayleb Evans,EvanAk00,S,Josh Metellus,MeteJo00,S,Camryn Bynum,BynuCa00,S,Harrison Smith,SmitHa00,QB,Justin Herbert,HerbJu00,RB,Joshua Kelley,KellJo01,WR,Mike Williams,WillMi07,WR,Keenan Allen,AlleKe00,TE,Stone Smartt,SmarSt00,TE,Donald Parham,ParhDo00,OL,Jamaree Salyer,SalyJa00,T,Rashawn Slater,SlatRa00,T,Trey Pipkins,PipkTr00,G,Zion Johnson,JohnZi00,C,Corey Linsley,LinsCo00,DL,Sebastian Joseph-Day,JoseSe00,DL,Austin Johnson,JohnAu01,DL,Nick Williams,WillNi01,OLB,Khalil Mack,MackKh00,OLB,Tuli Tuipulotu,TuipTu00,LB,Kenneth Murray,MurrKe00,CB,Asante Samuel Jr.,SamuAs00,CB,Michael Davis,DaviMi03,DB,Ja'Sir Taylor,TaylJa04,S,Derwin James,JameDe00,S,Alohi Gilman,GilmAl00,Referee,Shawn Smith,Umpire,Bryan Neale,Down Judge,Jay Bilbo,Line Judge,Jeff Seeman,Back Judge,Dino Paganelli,Side Judge,Clay Reynard,Field Judge,Dyrol Prioleau
202309240nyj,2023-09-24,Sunday,1:00pm,New York Jets,New England Patriots,nyj,nwe,10,15,Robert Saleh,Bill Belichick,MetLife Stadium,80876,3:08,outdoors,fieldturf,"64 degrees, relative humidity 90%, wind 14 mph",QB,Zach Wilson,WilsZa00,RB,Breece Hall,HallBr03,WR,Randall Cobb,CobbRa00,WR,Garrett Wilson,WilsGa00,WR,Allen Lazard,LazaAl00,TE,Tyler Conklin,ConkTy00,T,Mekhi Becton,BectMe00,G,Laken Tomlinson,TomlLa01,G,Alijah Vera-Tucker,VeraAl00,C,Connor McGovern,McGoCo00,C,Joe Tippmann,TippJo00,DL,Quinton Jefferson,JeffQu00,DL,John Franklin-Myers,FranJo02,DL,Quinnen Williams,WillQu00,LB,Jermaine Johnson II,JohnJe07,LB,C.J. Mosley,,LB,Quincy Williams,WillQu01,CB,Sauce Gardner,GardSa00,CB,D.J. Reed,,S,Jordan Whitehead,WhitJo03,S,Ashtyn Davis,DaviAs00,S,Adrian Amos,AmosAd00,QB,Mac Jones,JoneMa05,RB,Rhamondre Stevenson,StevRh00,WR,JuJu Smith-Schuster,SmitJu00,WR,DeVante Parker,ParkDe01,TE,Mike Gesicki,GesiMi00,TE,Hunter Henry,HenrHu00,OL,Trent Brown,BrowTr02,OL,Cole Strange,StraCo01,OL,Michael Onwenu,OnweMi00,T,Vederian Lowe,LoweVe00,C,David Andrews,AndrDa00,DL,Davon Godchaux,GodcDa00,DL,Lawrence Guy,GuyxLa00,DL,Sam Roberts,RobeSa00,DE,Keion White,WhitKe03,LB,Anfernee Jennings,JennAn00,LB,Jahlani Tavai,TavaJa00,LB,Ja'Whaun Bentley,BentJa00,CB,Christian Gonzalez,GonzCh00,DB,Jabrill Peppers,PeppJa00,DB,Kyle Dugger,DuggKy00,DB,Myles Bryant,BryaMy01,Referee,Bill Vinovich,Umpire,Alex Moore,Down Judge,Dale Keller,Line Judge,Mark Perlman,Back Judge,Jimmy Russell,Side Judge,Jimmy Buchanan,Field Judge,Joe Blubaugh
202309240rai,2023-09-24,Sunday,8:20pm,Las Vegas Raiders,Pittsburgh Steelers,rai,pit,18,23,Josh McDaniels,Mike Tomlin,Allegiant Stadium,62541,3:06,dome,grass,,QB,Jimmy Garoppolo,GaroJi00,RB,Josh Jacobs,JacoJo01,WR,Davante Adams,AdamDa01,WR,Jakobi Meyers,MeyeJa01,TE,Austin Hooper,HoopAu00,TE,Michael Mayer,MayeMi00,OL,Jermaine Eluemunor,ElueJe00,T,Kolton Miller,MillKo00,G,Greg Van Roten,VanRGr00,G,Dylan Parham,ParhDy00,C,Andre James,JameAn01,DE,Maxx Crosby,CrosMa00,DE,Isaac Rochell,RochIs00,DT,John Jenkins,JenkJo00,DT,Bilal Nichols,NichBi00,DT,Jerry Tillery,TillJe00,LB,Divine Deablo,DeabDi00,LB,Robert Spillane,SpilRo00,CB,Marcus Peters,PeteMa00,CB,Jakorian Bennett,BennJa00,S,Marcus Epps,EppsMa00,S,Tre'von Moehrig,MoehTr00,QB,Kenny Pickett,PickKe00,RB,Najee Harris,HarrNa00,WR,Allen Robinson,RobiAl02,WR,George Pickens,PickGe00,TE,Darnell Washington,WashDa03,TE,Pat Freiermuth,FreiPa00,OL,James Daniels,DaniJa01,OL,Chukwuma Okorafor,OkorCh00,T,Dan Moore,MoorDa05,G,Isaac Seumalo,SeumIs00,C,Mason Cole,ColeMa02,DE,DeMarvin Leal,LealDe00,DT,Larry Ogunjobi,OgunLa00,DT,Montravius Adams,AdamMo00,LB,Elandon Roberts,RobeEl00,LB,Cole Holcomb,HolcCo00,LB,Alex Highsmith,HighAl02,LB,T.J. Watt,,CB,Patrick Peterson,PetePa00,CB,Levi Wallace,WallLe00,S,Keanu Neal,NealKe01,S,Minkah Fitzpatrick,FitzMi00,Referee,Tra Blake,Umpire,Tony Michalek,Down Judge,Patrick Turner,Line Judge,Daniel Gallagher,Back Judge,Todd Prukop,Side Judge,Don Willard,Field Judge,Tom Hill
202309240rav,2023-09-24,Sunday,1:00pm,Baltimore Ravens,Indianapolis Colts,rav,clt,19,22,John Harbaugh,Shane Steichen,M&amp;T Bank Stadium,70038,3:27,outdoors,grass,"68 degrees, relative humidity 88%, wind 3 mph",QB,Lamar Jackson,JackLa00,RB,Gus Edwards,EdwaGu00,WR,Rashod Bateman,BateRa00,WR,Zay Flowers,FlowZa00,TE,Mark Andrews,AndrMa00,TE,Isaiah Likely,LikeIs00,OL,Patrick Mekari,MekaPa00,T,Morgan Moses,MoseMo00,G,John Simpson,SimpJo00,G,Kevin Zeitler,ZeitKe00,C,Sam Mustipher,MustSa01,DT,Nnamdi Madubuike,MaduJu00,NT,Michael Pierce,PierMi00,OLB,Jadeveon Clowney,ClowJa00,OLB,David Ojabo,OjabDa00,LB,Patrick Queen,QueePa00,LB,Roquan Smith,SmitRo07,CB,Ronald Darby,DarbRo00,CB,Daryl Worley,WorlDa00,DB,Brandon Stephens,StepBr01,S,Kyle Hamilton,HamiKy00,S,Geno Stone,StonGe00,QB,Gardner Minshew II,MinsGa00,RB,Zack Moss,MossZa00,WR,Michael Pittman Jr.,PittMi01,WR,Alec Pierce,PierAl00,WR,Josh Downs,DownJo00,TE,Mo Alie-Cox,AlieMo00,OL,Will Fries,FrieWi00,T,Bernhard Raimann,RaimBe00,T,Braden Smith,SmitBr06,G,Quenton Nelson,NelsQu00,C,Wesley French,FrenWe00,DE,Samson Ebukam,EbukSa00,DE,Kwity Paye,PayeKw00,DT,DeForest Buckner,BuckDe00,DT,Grover Stewart,StewGr00,LB,Zaire Franklin,FranZa00,LB,Shaquille Leonard,LeonDa00,LB,E.J. Speed,SpeeEJ00,CB,Dallis Flowers,FlowDa00,CB,Kenny Moore,MoorKe03,S,Rodney Thomas II,ThomRo07,S,Julian Blackmon,BlacJu01,Referee,Clete Blakeman,Umpire,Scott Campbell,Down Judge,Dana McKenzie,Line Judge,Julian Mapp,Back Judge,Jonah Monroe,Side Judge,Lo Van,Field Judge,Terry Brown
