GameId,GameDate,DayOfWeek,StartTime,HomeTeam,AwayTeam,HomeTeamCode,AwayTeamCode,HomeScore,AwayScore,HomeCoach,AwayCoach,Stadium,Attendance,Duration,Roof,Surface,Weather,HomeOff01_Position,HomeOff01_Name,HomeOff01_ID,HomeOff02_Position,HomeOff02_Name,HomeOff02_ID,HomeOff03_Position,HomeOff03_Name,HomeOff03_ID,HomeOff04_Position,HomeOff04_Name,HomeOff04_ID,HomeOff05_Position,HomeOff05_Name,HomeOff05_ID,HomeOff06_Position,HomeOff06_Name,HomeOff06_ID,HomeOff07_Position,HomeOff07_Name,HomeOff07_ID,HomeOff08_Position,HomeOff08_Name,HomeOff08_ID,HomeOff09_Position,HomeOff09_Name,HomeOff09_ID,HomeOff10_Position,HomeOff10_Name,HomeOff10_ID,HomeOff11_Position,HomeOff11_Name,HomeOff11_ID,HomeDef01_Position,HomeDef01_Name,HomeDef01_ID,HomeDef02_Position,HomeDef02_Name,HomeDef02_ID,HomeDef03_Position,HomeDef03_Name,HomeDef03_ID,HomeDef04_Position,HomeDef04_Name,HomeDef04_ID,HomeDef05_Position,HomeDef05_Name,HomeDef05_ID,HomeDef06_Position,HomeDef06_Name,HomeDef06_ID,HomeDef07_Position,HomeDef07_Name,HomeDef07_ID,HomeDef08_Position,HomeDef08_Name,HomeDef08_ID,HomeDef09_Position,HomeDef09_Name,HomeDef09_ID,HomeDef10_Position,HomeDef10_Name,HomeDef10_ID,HomeDef11_Position,HomeDef11_Name,HomeDef11_ID,AwayOff01_Position,AwayOff01_Name,AwayOff01_ID,AwayOff02_Position,AwayOff02_Name,AwayOff02_ID,AwayOff03_Position,AwayOff03_Name,AwayOff03_ID,AwayOff04_Position,AwayOff04_Name,AwayOff04_ID,AwayOff05_Position,AwayOff05_Name,AwayOff05_ID,AwayOff06_Position,AwayOff06_Name,AwayOff06_ID,AwayOff07_Position,AwayOff07_Name,AwayOff07_ID,AwayOff08_Position,AwayOff08_Name,AwayOff08_ID,AwayOff09_Position,AwayOff09_Name,AwayOff09_ID,AwayOff10_Position,AwayOff10_Name,AwayOff10_ID,AwayOff11_Position,AwayOff11_Name,AwayOff11_ID,AwayDef01_Position,AwayDef01_Name,AwayDef01_ID,AwayDef02_Position,AwayDef02_Name,AwayDef02_ID,AwayDef03_Position,AwayDef03_Name,AwayDef03_ID,AwayDef04_Position,AwayDef04_Name,AwayDef04_ID,AwayDef05_Position,AwayDef05_Name,AwayDef05_ID,AwayDef06_Position,AwayDef06_Name,AwayDef06_ID,AwayDef07_Position,AwayDef07_Name,AwayDef07_ID,AwayDef08_Position,AwayDef08_Name,AwayDef08_ID,AwayDef09_Position,AwayDef09_Name,AwayDef09_ID,AwayDef10_Position,AwayDef10_Name,AwayDef10_ID,AwayDef11_Position,AwayDef11_Name,AwayDef11_ID,Official01_Role,Official01_Name,Official02_Role,Official02_Name,Official03_Role,Official03_Name,Official04_Role,Official04_Name,Official05_Role,Official05_Name,Official06_Role,Official06_Name,Official07_Role,Official07_Name
202509280atl,2025-09-28,Sunday,1:00pm,Atlanta Falcons,Washington Commanders,atl,was,34,27,Raheem Morris,Dan Quinn,Mercedes-Benz Stadium,71492,2:58,retractable roof (closed),fieldturf,,QB,Michael Penix,PeniMi00,RB,Bijan Robinson,RobiBi01,WR,Darnell Mooney,MoonDa00,WR,Drake London,LondDr00,TE,Charlie Woerner,WoerCh00,TE,Kyle Pitts,PittKy00,OL,Ryan Neuzil,NeuzRy00,OL,Matthew Bergeron,BergMa00,OL,Elijah Wilkinson,WilkEl00,T,Jake Matthews,MattJa00,G,Chris Lindstrom,LindCh00,DL,Zach Harrison,HarrZa00,DL,David Onyemata,OnyeDa00,DE,Leonard Floyd,FloyLe00,DT,Brandon Dorlus,DorlBr00,LB,Kaden Elliss,ElliKa00,LB,Divine Deablo,DeabDi00,CB,Mike Hughes,HughMi00,CB,DeAundre Alford,AlfoDe00,DB,Billy Bowman,BowmBi01,S,Jessie Bates III,BateJe00,S,Xavier Watts,WattXa00,QB,Marcus Mariota,MariMa01,RB,Chris Rodriguez,RodrCh00,WR,Deebo Samuel,SamuDe00,TE,Zach Ertz,ErtzZa00,TE,Ben Sinnott,SinnBe00,OL,Andrew Wylie,WyliAn00,OT,Josh Conerly,ConeJo00,T,Laremy Tunsil,TunsLa00,T,Trenton Scott,ScotTr01,G,Chris Paul,PaulCh00,C,Tyler Biadasz,BiadTy00,DE,Jacob Martin,MartJa02,DE,Dorance Armstrong Jr.,ArmsDo00,DT,Daron Payne,PaynDa00,DT,Javon Kinlaw,KinlJa00,MLB,Bobby Wagner,WagnBo00,LB,Frankie Luvu,LuvuFr00,CB,Trey Amos,AmosTr00,CB,Mike Sainristil,SainMi00,CB,Marshon Lattimore,LattMa01,S,Quan Martin,MartJa04,S,Jeremy Reaves,ReavJe00,Referee,Scott Novak,Umpire,Mike Morton,Down Judge,Brian Sakowski,Line Judge,Mark Stewart,Back Judge,Tony Josselyn,Side Judge,Don Willard,Field Judge,Terry Brown
202509280buf,2025-09-28,Sunday,1:00pm,Buffalo Bills,New Orleans Saints,buf,nor,31,19,Sean McDermott,Kellen Moore,Highmark Stadium,71017,3:08,outdoors,a_turf,"73 degrees, relative humidity 56%, wind 7 mph",QB,Josh Allen,AlleJo02,RB,James Cook,CookJa01,FB,Reggie Gilliam,GillRe00,WR,Keon Coleman,ColeKe02,TE,Dawson Knox,KnoxDa00,TE,Jackson Hawes,HaweJa00,T,Ryan Van Demark,VanDRy00,T,Dion Dawkins,DawkDi00,G,David Edwards,EdwaDa01,G,Connor McGovern,McGoCo01,G,O'Cyrus Torrence,TorrOC00,DE,Joey Bosa,BosaJo00,DE,Gregory Rousseau,RousGr00,DT,DaQuan Jones,JoneDa04,DT,Deone Walker,WalkDe04,LB,Terrel Bernard,BernTe00,LB,Dorian Williams,WillDo04,CB,Tre'Davious White,WhitTr01,CB,Taron Johnson,JohnTa01,CB,Christian Benford,BenfCh00,S,Taylor Rapp,RappTa00,S,Cole Bishop,BishCo00,QB,Spencer Rattler,RattSp00,RB,Alvin Kamara,KamaAl00,WR,Brandin Cooks,CookBr00,WR,Rashid Shaheed,ShahRa00,WR,Chris Olave,OlavCh00,TE,Juwan Johnson,JohnJu02,OL,Cesar Ruiz,RuizCe00,OL,Erik McCoy,McCoEr01,OL,Trevor Penning,PennTr00,OT,Kelvin Banks,BankKe01,OT,Taliese Fuaga,FuagTa00,DE,Carl Granderson,GranCa01,DE,Cameron Jordan,JordCa00,DT,Bryan Bresee,BresBr00,DT,Nathan Shepherd,ShepNa00,DT,Davon Godchaux,GodcDa00,LB,Demario Davis,DaviDe00,CB,Kool-Aid McKinstry,McKiKo00,CB,Alontae Taylor,TaylAl01,S,Justin Reid,ReidJu00,S,Jonas Sanker,SankJo00,S,Terrell Burgess,BurgTe00,Referee,Land Clark,Umpire,Mark Pellis,Down Judge,Tom Stephan,Line Judge,Jeff Hutcheon,Back Judge,Courtney Brown,Side Judge,Dominique Pender,Field Judge,Jabir Walker
202509280dal,2025-09-28,Sunday,8:20pm,Dallas Cowboys,Green Bay Packers,dal,gnb,40,40,Brian Schottenheimer,Matt LaFleur,AT&amp;T Stadium,93353,3:47,retractable roof (open),matrixturf,,QB,Dak Prescott,PresDa01,RB,Javonte Williams,WillJa10,WR,Jalen Tolbert,TolbJa00,WR,KaVontae Turpin,TurpKa00,WR,George Pickens,PickGe00,TE,Jake Ferguson,FergJa00,OL,Tyler Smith,SmitTy02,OT,Tyler Guyton,GuytTy00,T,Terence Steele,SteeTe01,G,T.J. Bass,BassTJ00,C,Brock Hoffman,HoffBr00,DE,Marshawn Kneeland,KneeMa00,DE,Dante Fowler,FowlDa00,DT,Osa Odighizuwa,OdigOs00,DT,Kenny Clark,ClarKe01,MLB,Kenneth Murray,MurrKe00,MLB,Jack Sanborn,SanbJa00,LB,Marist Liufau,LiufMa00,CB,DaRon Bland,BlanDa00,CB,Kaiir Elam,ElamKa00,S,Malik Hooker,HookMa00,S,Donovan Wilson,WilsDo01,QB,Jordan Love,LoveJo03,RB,Josh Jacobs,JacoJo01,WR,Romeo Doubs,DoubRo00,WR,Dontayvion Wicks,WickDo00,TE,Tucker Kraft,KrafTu00,TE,Luke Musgrave,MusgLu00,OL,Elgton Jenkins,JenkEl00,OL,Darian Kinnard,KinnDa00,OT,Jordan Morgan,MorgJo03,T,Rasheed Walker,WalkRa00,G,Sean Rhyan,RhyaSe00,DL,Devonte Wyatt,WyatDe00,DL,Colby Wooden,WoodCo01,DL,Micah Parsons,ParsMi00,DL,Rashan Gary,GaryRa00,LB,Quay Walker,WalkQu00,LB,Edgerrin Cooper,CoopEd00,CB,Keisean Nixon,NixoKe00,CB,Nate Hobbs,HobbNa00,S,Xavier McKinney,McKiXa00,S,Evan Williams,WillEv00,S,Javon Bullard,BullJa00,Referee,Ron Torbert,Umpire,Barry Anderson,Down Judge,Frank LeBlanc,Line Judge,Brian Bolinger,Back Judge,Brad Freeman,Side Judge,Keith Washington,Field Judge,Ryan Dickson
202509280det,2025-09-28,Sunday,1:00pm,Detroit Lions,Cleveland Browns,det,cle,34,10,Dan Campbell,Kevin Stefanski,Ford Field,64494,3:05,dome,fieldturf,,QB,Jared Goff,GoffJa00,RB,Jahmyr Gibbs,GibbJa01,WR,Jameson Williams,WillJa11,WR,Amon-Ra St. Brown,StxxAm00,WR,Kalif Raymond,RaymKa00,TE,Sam LaPorta,LaPoSa01,OL,Graham Glasgow,GlasGr00,OL,Christian Mahogany,MahoCh00,T,Penei Sewell,SewePe00,T,Taylor Decker,DeckTa00,OG,Tate Ratledge,RatlTa00,DL,D.J. Reader,,DL,Pat O'Connor,OConPa00,DE,Aidan Hutchinson,HutcAi00,DT,Tyleik Williams,WillTy02,LB,Jack Campbell,CampJa04,LB,Derrick Barnes,BarnDe02,LB,Alex Anzalone,AnzaAl00,CB,D.J. Reed,,CB,Terrion Arnold,ArnoTe00,DB,Brian Branch,BranBr00,S,Kerby Joseph,JoseKe03,QB,Joe Flacco,FlacJo00,RB,Quinshon Judkins,JudkQu00,WR,Cedric Tillman,TillCe01,WR,Jerry Jeudy,JeudJe00,TE,David Njoku,NjokDa00,TE,Harold Fannin,FannHa00,OT,KT Leveston,LeveKT00,T,Cornelius Lucas,LucaCo01,G,Wyatt Teller,TellWy00,G,Joel Bitonio,BitoJo00,C,Ethan Pocic,PociEt00,DE,Myles Garrett,GarrMy00,DE,Isaiah McGuire,McGuIs00,DT,Mason Graham,GrahMa00,DT,Maliek Collins,CollMa00,LB,Carson Schwesinger,SchwCa00,LB,Devin Bush Jr.,BushDe01,CB,Greg Newsome II,NewsGr00,CB,Myles Harden,HardMy00,CB,Denzel Ward,WardDe02,S,Ronnie Hickman,HickRo00,S,Grant Delpit,DelpGr00,Referee,Shawn Smith,Umpire,Tra Blake,Down Judge,Jay Bilbo,Line Judge,Jeff Seeman,Back Judge,Dino Paganelli,Side Judge,Boris Cheek,Field Judge,Dyrol Prioleau
202509280htx,2025-09-28,Sunday,1:00pm,Houston Texans,Tennessee Titans,htx,oti,26,0,DeMeco Ryans,Brian Callahan,NRG Stadium,70398,2:47,retractable roof (closed),astroturf,,QB,C.J. Stroud,StroCJ00,RB,Nick Chubb,ChubNi00,WR,Nico Collins,CollNi00,WR,Xavier Hutchinson,HutcXa00,WR,Christian Kirk,KirkCh01,TE,Dalton Schultz,SchuDa00,OT,Aireontae Ersery,ErseAi00,T,Tytus Howard,HowaTy00,G,Laken Tomlinson,TomlLa01,G,Ed Ingram,IngrEd00,C,Jake Andrews,AndrJa00,DE,Will Anderson,AndeWi01,DE,Danielle Hunter,HuntDa01,DT,Sheldon Rankins,RankSh00,DT,Tim Settle,SettTi00,LB,Azeez Al-Shaair,AlShAz00,LB,Henry To'oTo'o,TooTHe00,CB,Kamari Lassiter,LassKa00,CB,Derek Stingley Jr.,StinDe00,S,Jalen Pitre,PitrJa00,S,M.J. Stewart,,S,Calen Bullock,BullCa00,QB,Cam Ward,WardCa00,RB,Tony Pollard,PollTo00,WR,Elic Ayomanor,AyomEl00,WR,Chimere Dike,DikeCh00,WR,Calvin Ridley,RidlCa00,TE,Chig Okonkwo,OkonCh00,OL,Oli Udoh,UdohOl01,OL,Peter Skoronski,SkorPe00,OT,Dan Moore,MoorDa05,G,Kevin Zeitler,ZeitKe00,C,Lloyd Cushenberry III,CushLl00,DE,Sebastian Joseph-Day,JoseSe00,DT,Jeffery Simmons,SimmJe01,OLB,Arden Key,KeyxAr00,OLB,Dre'Mont Jones,JoneDr00,LB,Cedric Gray,GrayCe00,LB,Cody Barton,BartCo00,CB,Jalyn Armour-Davis,ArmoJa00,CB,L'Jarius Sneed,SneeLJ00,FS,Quandre Diggs,DiggQu00,S,Amani Hooker,HookAm00,S,Xavier Woods,WoodXa00,Referee,Brad Rogers,Umpire,Bryan Neale,Down Judge,Patrick Turner,Line Judge,Kevin Codey,Back Judge,Greg Yette,Side Judge,David Meslow,Field Judge,Joe Blubaugh
202509280kan,2025-09-28,Sunday,4:25pm,Kansas City Chiefs,Baltimore Ravens,kan,rav,37,20,Andy Reid,John Harbaugh,GEHA Field at Arrowhead Stadium,73552,2:55,outdoors,grass,"89 degrees, relative humidity 38%, wind 10 mph",QB,Patrick Mahomes,MahoPa00,RB,Isiah Pacheco,PachIs00,WR,Xavier Worthy,WortXa00,WR,Tyquan Thornton,ThorTy00,WR,JuJu Smith-Schuster,SmitJu00,TE,Travis Kelce,KelcTr00,OT,Josh Simmons,SimmJo01,T,Jawaan Taylor,TaylJa02,T,Kingsley Suamataia,SuamKi00,G,Trey Smith,SmitTr05,C,Creed Humphrey,HumpCr00,DE,Ashton Gillotte,GillAs00,DE,George Karlaftis III,KarlGe00,DT,Derrick Nnadi,NnadDe00,DT,Chris Jones,JoneCh09,LB,Nick Bolton,BoltNi00,LB,Drue Tranquill,TranDr00,LB,Leo Chenal,ChenLe00,CB,Trent McDuffie,McDuTr00,CB,Jaylen Watson,WatsJa02,DB,Chamarri Conner,ConnCh01,S,Bryan Cook,CookBr02,QB,Lamar Jackson,JackLa00,RB,Derrick Henry,HenrDe00,WR,Rashod Bateman,BateRa00,WR,Zay Flowers,FlowZa00,TE,Mark Andrews,AndrMa00,TE,Isaiah Likely,LikeIs00,OL,Andrew Vorhees,VorhAn00,T,Roger Rosengarten,RoseRo01,T,Ronnie Stanley,StanRo00,G,Daniel Faalele,FaalDa00,C,Tyler Linderbaum,LindTy00,DE,Brent Urban,UrbaBr00,DT,John Jenkins,JenkJo00,OLB,Odafe Oweh,OwehJa00,OLB,Tavius Robinson,RobiTa00,LB,Teddye Buchanan,BuchTe00,LB,Roquan Smith,SmitRo07,CB,Nate Wiggins,WiggNa00,CB,Marlon Humphrey,HumpMa00,CB,Chidobe Awuzie,AwuzCh00,S,Malaki Starks,StarMa00,S,Kyle Hamilton,HamiKy00,Referee,Clay Martin,Umpire,Steve Woods,Down Judge,Jerod Phillips,Line Judge,Brian Perry,Back Judge,Greg Wilson,Side Judge,Alonzo Ramsey,Field Judge,Dave Hawkshaw
202509280nwe,2025-09-28,Sunday,1:00pm,New England Patriots,Carolina Panthers,nwe,car,42,13,Mike Vrabel,Dave Canales,Gillette Stadium,64628,2:58,outdoors,fieldturf,"76 degrees, relative humidity 70%, wind 7 mph",QB,Drake Maye,MayeDr00,RB,Rhamondre Stevenson,StevRh00,WR,Kayshon Boutte,BoutKa00,WR,Stefon Diggs,DiggSt00,TE,Hunter Henry,HenrHu00,TE,Austin Hooper,HoopAu00,OL,Michael Onwenu,OnweMi00,OT,Will Campbell,CampWi01,OT,Morgan Moses,MoseMo00,C,Ben Brown,BrowBe01,C,Garrett Bradbury,BradGa00,DT,Christian Barmore,BarmCh00,DT,Milton Williams,WillMi08,OLB,Harold Landry,LandHa00,LB,K'Lavon Chaisson,ChaiKL00,LB,Christian Elliss,ElliCh00,LB,Robert Spillane,SpilRo00,CB,Carlton Davis,DaviCa02,CB,Christian Gonzalez,GonzCh00,CB,Marcus Jones,JoneMa06,S,Jaylinn Hawkins,HawkJa00,S,Craig Woodson,WoodCr00,QB,Bryce Young,YounBr01,RB,Chuba Hubbard,HubbCh01,WR,Hunter Renfrow,RenfHu00,WR,Tetairoa McMillan,McMiTe00,WR,David Moore,MoorDa03,TE,Tommy Tremble,TremTo00,T,Ikem Ekwonu,EkwoIk00,T,Taylor Moton,MotoTa00,G,Chandler Zavala,ZavaCh00,G,Damien Lewis,LewiDa05,C,Cade Mays,MaysCa00,DE,A'Shawn Robinson,RobiAS00,DE,Derrick Brown,BrowDe05,DT,Tershawn Wharton,WharTe00,OLB,Nic Scourton,ScouNi00,LB,Christian Rozeboom,RozeCh00,LB,Trevin Wallace,WallTr00,CB,Michael Jackson,JackMi01,CB,Jaycee Horn,HornJa00,S,Tre'von Moehrig,MoehTr00,S,Lathan Ransom,RansLa00,S,Nick Scott,ScotNi01,Referee,Bill Vinovich,Umpire,Scott Walker,Down Judge,Dale Keller,Line Judge,Tripp Sutter,Back Judge,Todd Prukop,Side Judge,Jimmy Buchanan,Field Judge,Aaron Santi
202509280nyg,2025-09-28,Sunday,1:00pm,New York Giants,Los Angeles Chargers,nyg,sdg,21,18,Brian Daboll,Jim Harbaugh,MetLife Stadium,81954,3:13,outdoors,fieldturf,"81 degrees, relative humidity 53%, wind 4 mph",QB,Jaxson Dart,DartJa00,RB,Cam Skattebo,SkatCa00,WR,Darius Slayton,SlayDa01,WR,Wan'Dale Robinson,RobiWa01,WR,Malik Nabers,NabeMa00,TE,Theo Johnson,JohnTh00,OL,Jermaine Eluemunor,ElueJe00,T,Andrew Thomas,ThomAn02,OG,Greg Van Roten,VanRGr00,G,Jon Runyan Jr.,RunyJo00,C,John Michael Schmitz,MichJo00,DL,Dexter Lawrence,LawrDe03,DT,Roy Robertson-Harris,RobeRo00,DT,Darius Alexander,AlexDa01,OLB,Brian Burns,BurnBr00,OLB,Kayvon Thibodeaux,ThibKa00,LB,Darius Muasau,MuasDa00,LB,Bobby Okereke,OkerBo00,CB,Cordale Flott,FlotCo00,CB,Paulson Adebo,AdebPa00,S,Tyler Nubin,NubiTy00,S,Jevon Holland,HollJe02,QB,Justin Herbert,HerbJu00,RB,Omarion Hampton,HampOm00,WR,Ladd McConkey,McCoLa00,WR,Quentin Johnston,JohnQu02,TE,Tyler Conklin,ConkTy00,OL,Jamaree Salyer,SalyJa00,T,Joe Alt,AltxJo01,T,Trey Pipkins,PipkTr00,G,Zion Johnson,JohnZi00,C,Bradley Bozeman,BozeBr00,DL,Teair Tart,TartTe00,DL,Da'Shawn Hand,HandDa00,DL,Scott Matlock,MatlSc00,OLB,Tuli Tuipulotu,TuipTu00,OLB,Bud Dupree,DuprAl00,LB,Daiyan Henley,HenlDa00,LB,Troy Dye,DyexTr00,CB,Donte Jackson,JackDo02,CB,Tarheeb Still,StilTa00,DB,Elijah Molden,MoldEl00,S,Derwin James,JameDe00,S,Alohi Gilman,GilmAl00,Referee,Shawn Hochuli,Umpire,Larry Smith,Down Judge,Patrick Holt,Line Judge,Tim Podraza,Back Judge,Jimmy Russell,Side Judge,Jim Quirk,Field Judge,Jason Ledet
202509280pit,2025-09-28,Sunday,9:30am,Pittsburgh Steelers,Minnesota Vikings,pit,min,24,21,Mike Tomlin,Kevin O'Connell,Croke Park,74512,3:15,outdoors,grass,"61 degrees, relative humidity 70%, wind 5 mph",QB,Aaron Rodgers,RodgAa00,RB,Kenneth Gainwell,GainKe00,WR,Calvin Austin III,AustCa00,WR,D.K. Metcalf,MetcDK00,TE,Darnell Washington,WashDa03,TE,Connor Heyward,HeywCo00,OT,Troy Fautanu,FautTr00,OT,Broderick Jones,JoneBr09,G,Isaac Seumalo,SeumIs00,G,Mason McCormick,McCoMa00,C,Zach Frazier,FrazZa00,DL,Keeanu Benton,BentKe00,DT,Cameron Heyward,HeywCa01,LB,Nick Herbig,HerbNi00,LB,Patrick Queen,QueePa00,LB,T.J. Watt,,LB,Payton Wilson,WilsPa00,CB,Jalen Ramsey,RamsJa00,CB,Brandin Echols,EchoBr00,CB,Darius Slay,SlayDa00,S,DeShon Elliott,ElliDe02,S,Chuck Clark,ClarCh00,QB,Carson Wentz,WentCa00,RB,Jordan Mason,MasoJo00,WR,Jordan Addison,AddiJo00,WR,Adam Thielen,ThieAd00,WR,Justin Jefferson,JeffJu00,TE,T.J. Hockenson,HockTJ00,T,Christian Darrisaw,DarrCh00,T,Brian O'Neill,ONeiBr00,G,Blake Brandel,BranBl00,G,Will Fries,FrieWi00,C,Ryan Kelly,KellRy00,DL,Jonathan Allen,AlleJo01,DL,Jalen Redmond,RedmJa01,DL,Javon Hargrave,HargJa00,OLB,Dallas Turner,TurnDa01,OLB,Jonathan Greenard,GreeJo04,LB,Ivan Pace,PaceIv00,LB,Eric Wilson,WilsEr00,CB,Byron Murphy,MurpBy00,CB,Isaiah Rodgers,RodgIs00,S,Josh Metellus,MeteJo00,S,Theo Jackson,JackTh00,Referee,Brad Allen,Umpire,Marcus Woods,Down Judge,Sarah Thomas,Line Judge,Walter Flowers,Back Judge,Tyree Walton,Side Judge,Chad Hill,Field Judge,Rick Patterson
202509280rai,2025-09-28,Sunday,4:25pm,Las Vegas Raiders,Chicago Bears,rai,chi,24,25,Pete Carroll,Ben Johnson,Allegiant Stadium,62642,3:01,dome,grass,,QB,Geno Smith,SmitGe00,RB,Ashton Jeanty,JeanAs00,WR,Tre Tucker,TuckTr00,WR,Dont'e Thornton,ThorDo00,WR,Jakobi Meyers,MeyeJa01,TE,Ian Thomas,ThomIa00,OT,Delmar Glaze,GlazDe00,T,Kolton Miller,MillKo00,G,Jordan Meredith,MereJo00,G,Dylan Parham,ParhDy00,C,Jackson Powers-Johnson,PoweJa00,DE,Maxx Crosby,CrosMa00,DT,Thomas Booker,BookTh00,DT,Jonah Laulu,LaulJo00,DT,Adam Butler,ButlAd00,LB,Germaine Pratt,PratGe00,LB,Elandon Roberts,RobeEl00,LB,Devin White,WhitDe02,CB,Eric Stokes,StokEr00,CB,Kyu Blu Kelly,BluxKy00,S,Isaiah Pola-Mao,PolaIs00,S,Jeremy Chinn,ChinJe00,QB,Caleb Williams,WillCa03,RB,D'Andre Swift,SwifDA00,WR,D.J. Moore,,WR,Rome Odunze,OdunRo00,TE,Cole Kmet,KmetCo00,TE,Durham Smythe,SmytDu00,OL,Drew Dalman,DalmDr00,OL,Jonah Jackson,JackJo03,OL,Braxton Jones,JoneBr08,G,Theo Benedet,BeneTh00,G,Joe Thuney,ThunJo00,DL,Andrew Billings,BillAn00,DL,Montez Sweat,SweaMo00,DL,Dayo Odeyingbo,OdeyDa00,DL,Gervon Dexter,DextGe00,LB,Noah Sewell,SeweNo00,LB,Tremaine Edmunds,EdmuTr01,CB,Nick McCloud,McClNi00,CB,Nahshon Wright,WrigNa00,DB,Tyrique Stevenson,StevTy01,DB,Kevin Byard,ByarKe01,DB,Jaquan Brisker,BrisJa01,Referee,Adrian Hill,Umpire,Roy Ellison,Down Judge,Derick Bowers,Line Judge,Julian Mapp,Back Judge,Greg Steed,Side Judge,Clay Reynard,Field Judge,Tra Boger
202509280ram,2025-09-28,Sunday,4:05pm,Los Angeles Rams,Indianapolis Colts,ram,clt,27,20,Sean McVay,Shane Steichen,SoFi Stadium,71257,2:57,dome,matrixturf,,QB,Matthew Stafford,StafMa00,RB,Kyren Williams,WillKy02,WR,Jordan Whittington,WhitJo04,WR,Puka Nacua,NacuPu00,WR,Davante Adams,AdamDa01,TE,Tyler Higbee,HigbTy00,OL,Rob Havenstein,HaveRo00,OL,Alaric Jackson,JackAl01,OL,Kevin Dotson,DotsKe00,OL,Justin Dedich,DediJu00,C,Coleman Shelton,ShelCo00,DE,Braden Fiske,FiskBr00,DE,Kobie Turner,TurnKo00,OLB,Byron Young,YounBy01,OLB,Jared Verse,VersJa00,LB,Nathan Landman,LandNa01,LB,Omar Speights,SpeiOm00,CB,Emmanuel Forbes,ForbEm00,CB,Cobie Durant,DuraDe01,S,Quentin Lake,LakeQu00,S,Kamren Kinchens,KincKa00,S,Kamren Curl,CurlKa00,QB,Daniel Jones,JoneDa05,RB,Jonathan Taylor,TaylJo02,WR,Michael Pittman Jr.,PittMi01,WR,Adonai Mitchell,MitcAd00,WR,Ashton Dulin,DuliAs00,TE,Tyler Warren,WarrTy00,T,Bernhard Raimann,RaimBe00,T,Braden Smith,SmitBr06,G,Quenton Nelson,NelsQu00,G,Dalton Tucker,TuckDa00,C,Tanor Bortolini,BortTa00,DE,Laiatu Latu,LatuLa00,DE,Kwity Paye,PayeKw00,DT,DeForest Buckner,BuckDe00,DT,Grover Stewart,StewGr00,LB,Zaire Franklin,FranZa00,LB,Joe Bachie,BachJo01,CB,Mike Hilton,HiltMi01,CB,Xavien Howard,HowaXa00,CB,Charvarius Ward,WardCh01,S,Nick Cross,CrosNi00,S,Camryn Bynum,BynuCa00,Referee,Carl Cheffers,Umpire,Derek Anderson,Down Judge,Daniel Gallagher,Line Judge,Quentin Givens,Back Judge,Martin Hankins,Side Judge,Eugene Hall,Field Judge,Nathan Jones
202509280sfo,2025-09-28,Sunday,4:05pm,San Francisco 49ers,Jacksonville Jaguars,sfo,jax,21,26,Kyle Shanahan,Liam Coen,Levi's Stadium,70495,3:08,outdoors,grass,"72 degrees, relative humidity 72%, wind 7 mph",QB,Brock Purdy,PurdBr00,RB,Christian McCaffrey,McCaCh01,FB,Kyle Juszczyk,JuszKy00,WR,Jauan Jennings,JennJa00,WR,Ricky Pearsall,PearRi00,TE,Luke Farrell,FarrLu00,OL,Jake Brendel,BrenJa01,OL,Dominick Puni,PuniDo00,OL,Colton McKivitz,McKiCo00,OT,Trent Williams,WillTr21,OG,Connor Colby,ColbCo00,DL,Sam Okuayinonu,OkuaSa00,DL,Jordan Elliott,ElliJo02,DL,Kalia Davis,DaviKa01,DE,Mykel Williams,WillMy00,LB,Luke Gifford,GiffLu00,LB,Fred Warner,WarnFr00,LB,Dee Winters,WintDe00,CB,Darrell Luter,LuteDa00,DB,Deommodore Lenoir,LenoDe00,S,Jason Pinnock,PinnJa01,S,Marques Sigle,SiglMa00,QB,Trevor Lawrence,LawrTr00,RB,Travis Etienne,EtieTr00,WR,Parker Washington,WashPa01,WR,Brian Thomas,ThomBr06,TE,Brenton Strange,StraBr00,TE,Johnny Mundt,MundJo00,OL,Ezra Cleveland,ClevEz00,OL,Anton Harrison,HarrAn00,OL,Walker Little,LittWa00,OL,Patrick Mekari,MekaPa00,C,Robert Hainsey,HainRo00,DE,Josh Hines-Allen,AlleJo03,DE,Travon Walker,WalkTr03,DT,Arik Armstead,ArmsAr01,DT,DaVon Hamilton,HamiDa02,OLB,Dennis Gardeck,GardDe01,LB,Devin Lloyd,LloyDe00,LB,Foyesade Oluokun,OluoFo00,CB,Jourdan Lewis,LewiJo01,CB,Tyson Campbell,CampTy01,S,Eric Murray,MurrEr00,S,Andrew Wingard,WingAn01,Referee,Clete Blakeman,Umpire,Scott Campbell,Down Judge,Andy Warner,Line Judge,Kent Payne,Back Judge,Jonah Monroe,Side Judge,James Coleman,Field Judge,Karina Tovar
