GameId,GameDate,DayOfWeek,StartTime,HomeTeam,AwayTeam,HomeTeamCode,AwayTeamCode,HomeScore,AwayScore,HomeCoach,AwayCoach,Stadium,Attendance,Duration,Roof,Surface,Weather,HomeOff01_Position,HomeOff01_Name,HomeOff01_ID,HomeOff02_Position,HomeOff02_Name,HomeOff02_ID,HomeOff03_Position,HomeOff03_Name,HomeOff03_ID,HomeOff04_Position,HomeOff04_Name,HomeOff04_ID,HomeOff05_Position,HomeOff05_Name,HomeOff05_ID,HomeOff06_Position,HomeOff06_Name,HomeOff06_ID,HomeOff07_Position,HomeOff07_Name,HomeOff07_ID,HomeOff08_Position,HomeOff08_Name,HomeOff08_ID,HomeOff09_Position,HomeOff09_Name,HomeOff09_ID,HomeOff10_Position,HomeOff10_Name,HomeOff10_ID,HomeOff11_Position,HomeOff11_Name,HomeOff11_ID,HomeDef01_Position,HomeDef01_Name,HomeDef01_ID,HomeDef02_Position,HomeDef02_Name,HomeDef02_ID,HomeDef03_Position,HomeDef03_Name,HomeDef03_ID,HomeDef04_Position,HomeDef04_Name,HomeDef04_ID,HomeDef05_Position,HomeDef05_Name,HomeDef05_ID,HomeDef06_Position,HomeDef06_Name,HomeDef06_ID,HomeDef07_Position,HomeDef07_Name,HomeDef07_ID,HomeDef08_Position,HomeDef08_Name,HomeDef08_ID,HomeDef09_Position,HomeDef09_Name,HomeDef09_ID,HomeDef10_Position,HomeDef10_Name,HomeDef10_ID,HomeDef11_Position,HomeDef11_Name,HomeDef11_ID,AwayOff01_Position,AwayOff01_Name,AwayOff01_ID,AwayOff02_Position,AwayOff02_Name,AwayOff02_ID,AwayOff03_Position,AwayOff03_Name,AwayOff03_ID,AwayOff04_Position,AwayOff04_Name,AwayOff04_ID,AwayOff05_Position,AwayOff05_Name,AwayOff05_ID,AwayOff06_Position,AwayOff06_Name,AwayOff06_ID,AwayOff07_Position,AwayOff07_Name,AwayOff07_ID,AwayOff08_Position,AwayOff08_Name,AwayOff08_ID,AwayOff09_Position,AwayOff09_Name,AwayOff09_ID,AwayOff10_Position,AwayOff10_Name,AwayOff10_ID,AwayOff11_Position,AwayOff11_Name,AwayOff11_ID,AwayDef01_Position,AwayDef01_Name,AwayDef01_ID,AwayDef02_Position,AwayDef02_Name,AwayDef02_ID,AwayDef03_Position,AwayDef03_Name,AwayDef03_ID,AwayDef04_Position,AwayDef04_Name,AwayDef04_ID,AwayDef05_Position,AwayDef05_Name,AwayDef05_ID,AwayDef06_Position,AwayDef06_Name,AwayDef06_ID,AwayDef07_Position,AwayDef07_Name,AwayDef07_ID,AwayDef08_Position,AwayDef08_Name,AwayDef08_ID,AwayDef09_Position,AwayDef09_Name,AwayDef09_ID,AwayDef10_Position,AwayDef10_Name,AwayDef10_ID,AwayDef11_Position,AwayDef11_Name,AwayDef11_ID,Official01_Role,Official01_Name,Official02_Role,Official02_Name,Official03_Role,Official03_Name,Official04_Role,Official04_Name,Official05_Role,Official05_Name,Official06_Role,Official06_Name,Official07_Role,Official07_Name
202109090tam,2021-09-09,Thursday,8:20pm,Tampa Bay Buccaneers,Dallas Cowboys,tam,dal,31,29,Bruce Arians,Mike McCarthy,Raymond James Stadium,65566,3:31,outdoors,grass,"82 degrees, relative humidity 85%, wind 9 mph",QB,Tom Brady,BradTo00,RB,Leonard Fournette,FourLe00,WR,Antonio Brown,BrowAn04,WR,Chris Godwin,GodwCh00,WR,Mike Evans,EvanMi00,TE,Rob Gronkowski,GronRo00,OT,Donovan Smith,SmitDo02,OT,Tristan Wirfs,WirfTr00,OG,Alex Cappa,CappAl00,OG,Ali Marpet,MarpAl00,C,Ryan Jensen,JensRy00,DE,William Gholston,GholWi00,DE,Joe Tryon-Shoyinka,TryoJo00,DT,Ndamukong Suh,SuhxNd99,DT,Vita Vea,VeaxVi00,OLB,Shaquil Barrett,BarrSh00,OLB,Jason Pierre-Paul,PierJa99,MLB,Lavonte David,DaviLa00,LB,Devin White,WhitDe02,CB,Carlton Davis,DaviCa02,CB,Sean Murphy-Bunting,BuntSe00,S,Antoine Winfield Jr.,WinfAn00,QB,Dak Prescott,PresDa01,RB,Ezekiel Elliott,ElliEz00,WR,CeeDee Lamb,LambCe00,WR,Amari Cooper,CoopAm00,TE,Dalton Schultz,SchuDa00,TE,Blake Jarwin,JarwBl00,OT,La'el Collins,CollLa01,OT,Tyron Smith,SmitTy00,OG,Connor Williams,WillCo00,OG,Connor McGovern,McGoCo01,C,Tyler Biadasz,BiadTy00,DE,Randy Gregory,GregRa00,DE,Carlos Watkins,WatkCa00,DE,DeMarcus Lawrence,LawrDe00,DT,Osa Odighizuwa,OdigOs00,LB,Keanu Neal,NealKe01,LB,Micah Parsons,ParsMi00,CB,Anthony Brown,BrowAn02,CB,Jourdan Lewis,LewiJo01,CB,Trevon Diggs,DiggTr00,S,Damontae Kazee,KazeDa00,S,Donovan Wilson,WilsDo01,Referee,Shawn Hochuli,Umpire,Terry Killens,Down Judge,Ed Camp,Line Judge,Greg Bradley,Back Judge,Rich Martinez,Side Judge,Chad Hill,Field Judge,Tom Hill
202109120atl,2021-09-12,Sunday,1:00pm,Atlanta Falcons,Philadelphia Eagles,atl,phi,6,32,Arthur Smith,Nick Sirianni,Mercedes-Benz Stadium,68633,3:08,retractable roof (open),fieldturf,,QB,Matt Ryan,RyanMa00,RB,Mike Davis,DaviMi01,RB,Cordarrelle Patterson,PattCo00,WR,Calvin Ridley,RidlCa00,TE,Kyle Pitts,PittKy00,TE,Hayden Hurst,HursHa00,OT,Jake Matthews,MattJa00,OT,Jalen Mayfield,MayfJa00,OT,Kaleb McGary,McGaKa00,OG,Chris Lindstrom,LindCh00,C,Matt Hennessy,HennMa00,DE,Steven Means,MeanSt00,DT,Tyeler Davison,DaviTy01,DT,Grady Jarrett,JarrGr00,OLB,Dante Fowler,FowlDa00,MLB,Deion Jones,JoneDe01,MLB,Foyesade Oluokun,OluoFo00,CB,Fabian Moreau,MoreFa00,CB,Isaiah Oliver,OlivIs00,CB,AJ Terrell,TerrAJ00,SAF,Erik Harris,HarrEr00,SAF,Duron Harmon,HarmDu00,QB,Jalen Hurts,HurtJa00,RB,Miles Sanders,SandMi01,WR,JJ Arcega-Whiteside,ArceJJ00,WR,Quez Watkins,WatkQu00,WR,DeVonta Smith,SmitDe07,TE,Dallas Goedert,GoedDa00,OL,Isaac Seumalo,SeumIs00,OT,Jordan Mailata,MailJo00,OT,Lane Johnson,JohnLa01,OG,Brandon Brooks,BrooBr00,C,Jason Kelce,KelcJa00,DE,Genard Avery,AverGe00,DE,Brandon Graham,GrahBr99,DE,Derek Barnett,BarnDe01,DT,Javon Hargrave,HargJa00,DT,Fletcher Cox,CoxxFl00,LB,T.J. Edwards,EdwaTJ02,LB,Eric Wilson,WilsEr00,CB,Steven Nelson,NelsSt01,CB,Darius Slay,SlayDa00,SAF,Anthony Harris,HarrAn01,SAF,Marcus Epps,EppsMa00,Referee,Scott Novak,Umpire,Ramon George,Down Judge,Derick Bowers,Line Judge,Walt Coleman IV,Back Judge,Terrence Miles,Side Judge,David Meslow,Field Judge,Mike Weatherford
202109120buf,2021-09-12,Sunday,1:00pm,Buffalo Bills,Pittsburgh Steelers,buf,pit,16,23,Sean McDermott,Mike Tomlin,Highmark Stadium,69787,3:08,outdoors,a_turf,"73 degrees, relative humidity 79%, wind 17 mph",QB,Josh Allen,AlleJo02,WR,Cole Beasley,BeasCo00,WR,Gabe Davis,DaviGa01,WR,Emmanuel Sanders,SandEm00,WR,Stefon Diggs,DiggSt00,WR,Isaiah McKenzie,McKeIs00,OL,Daryl Williams,WillDa06,OL,Cody Ford,FordCo00,OT,Dion Dawkins,DawkDi00,OG,Jon Feliciano,FeliJo00,C,Mitch Morse,MorsMi00,DE,Jerry Hughes,HughJe99,DE,Gregory Rousseau,RousGr00,DT,Ed Oliver,OlivEd00,DT,Vernon Butler,ButlVe00,LB,Tremaine Edmunds,EdmuTr01,LB,Matt Milano,MilaMa00,CB,Taron Johnson,JohnTa01,CB,Levi Wallace,WallLe00,CB,Tre'Davious White,WhitTr01,S,Micah Hyde,HydeMi00,S,Jordan Poyer,PoyeJo00,QB,Ben Roethlisberger,RoetBe00,RB,Najee Harris,HarrNa00,WR,JuJu Smith-Schuster,SmitJu00,WR,Diontae Johnson,JohnDi01,TE,Eric Ebron,EbroEr00,TE,Pat Freiermuth,FreiPa00,OL,Kevin Dotson,DotsKe00,OL,Chukwuma Okorafor,OkorCh00,OT,Dan Moore,MoorDa05,OG,Trai Turner,TurnTr01,C,Kendrick Green,GreeKe02,DE,Tyson Alualu,AluaTy99,DT,Cameron Heyward,HeywCa01,LB,Alex Highsmith,HighAl02,LB,T.J. Watt,,LB,Joe Schobert,SchoJo00,LB,Devin Bush Jr.,BushDe01,CB,Joe Haden,HadeJo99,CB,Cameron Sutton,SuttCa00,S,Tre Norwood,NorwTr00,S,Minkah Fitzpatrick,FitzMi00,S,Terrell Edmunds,EdmuTe00,Referee,John Hussey,Umpire,Alan Eck,Down Judge,Sarah Thomas,Line Judge,Carl Johnson,Back Judge,Brad Freeman,Side Judge,Allen Baynes,Field Judge,Jabir Walker
202109120car,2021-09-12,Sunday,1:00pm,Carolina Panthers,New York Jets,car,nyj,19,14,Matt Rhule,Robert Saleh,Bank of America Stadium,70211,3:14,outdoors,grass,"81 degrees, relative humidity 51%, no wind",QB,Sam Darnold,DarnSa00,RB,Christian McCaffrey,McCaCh01,WR,D.J. Moore,,WR,Robbie Chosen,AndeRo04,TE,Dan Arnold,ArnoDa00,TE,Ian Thomas,ThomIa00,OL,Pat Elflein,ElflPa00,OL,Cameron Erving,ErviCa00,OT,Taylor Moton,MotoTa00,OG,Dennis Daley,DaleDe00,C,Matt Paradis,ParaMa00,DE,Morgan Fox,FoxxMo00,DE,Brian Burns,BurnBr00,DT,DaQuan Jones,JoneDa04,DT,Derrick Brown,BrowDe05,OLB,Haason Reddick,ReddHa00,LB,Jeremy Chinn,ChinJe00,LB,Jermaine Carter Jr.,CartJe00,LB,Shaq Thompson,ThomSh01,CB,Jaycee Horn,HornJa00,CB,Donte Jackson,JackDo02,S,Juston Burris,BurrJu00,QB,Zach Wilson,WilsZa00,RB,Tevin Coleman,ColeTe01,WR,Corey Davis,DaviCo03,WR,Elijah Moore,MoorEl00,TE,Trevon Wesco,WescTr00,TE,Ryan Griffin,GrifRy00,OL,Connor McGovern,McGoCo00,OT,Mekhi Becton,BectMe00,OT,George Fant,FantGe00,OG,Greg Van Roten,VanRGr00,OG,Alijah Vera-Tucker,VeraAl00,DE,Bryce Huff,HuffBr00,DT,John Franklin-Myers,FranJo02,DT,Folorunso Fatukasi,FatuFo00,DT,Quinnen Williams,WillQu00,LB,C.J. Mosley,,LB,Hamsah Nasirildeen,NasiHa00,LB,Jamien Sherwood,SherJa00,CB,Bryce Hall,HallBr02,CB,Brandin Echols,EchoBr00,S,Lamarcus Joyner,JoynLa00,S,Marcus Maye,MayeMa00,Referee,Clay Martin,Umpire,Fred Bryan,Down Judge,Jerod Phillips,Line Judge,Maia Chaka,Back Judge,Greg Wilson,Side Judge,Joe Larrew,Field Judge,James Coleman
202109120cin,2021-09-12,Sunday,1:00pm,Cincinnati Bengals,Minnesota Vikings,cin,min,27,24,Zac Taylor,Mike Zimmer,Paul Brown Stadium,56525,3:38,outdoors,fieldturf,"81 degrees, relative humidity 54%, wind 15 mph",QB,Joe Burrow,BurrJo01,RB,Joe Mixon,MixoJo00,WR,Ja'Marr Chase,ChasJa00,WR,Tee Higgins,HiggTe00,TE,C.J. Uzomah,,TE,Drew Sample,SampDr00,OT,Jonah Williams,WillJo10,OT,Riley Reiff,ReifRi00,OG,Xavier Su'a-Filo,Sua-Xa00,OG,Quinton Spain,SpaiQu00,C,Trey Hopkins,HopkTr01,DE,Trey Hendrickson,HendTr00,DE,Sam Hubbard,HubbSa00,DT,Larry Ogunjobi,OgunLa00,DT,D.J. Reader,,LB,Logan Wilson,WilsLo00,LB,Germaine Pratt,PratGe00,CB,Chidobe Awuzie,AwuzCh00,CB,Eli Apple,ApplEl00,SAF,Vonn Bell,BellVo00,SAF,Jessie Bates III,BateJe00,DB,Mike Hilton,HiltMi01,QB,Kirk Cousins,CousKi00,RB,Dalvin Cook,CookDa01,FB,C.J. Ham,,WR,Adam Thielen,ThieAd00,WR,Justin Jefferson,JeffJu00,WR,K.J. Osborn,OsboKJ00,OL,Ezra Cleveland,ClevEz00,OT,Oli Udoh,UdohOl01,OT,Rashod Hill,HillRa01,OT,Brian O'Neill,ONeiBr00,C,Garrett Bradbury,BradGa00,DE,D.J. Wonnum,WonnDJ00,DE,Danielle Hunter,HuntDa01,DT,Michael Pierce,PierMi00,DT,Dalvin Tomlinson,TomlDa00,LB,Blake Lynch,LyncBl00,LB,Eric Kendricks,KendEr00,LB,Nick Vigil,VigiNi00,CB,Bashaud Breeland,BreeBa00,CB,Patrick Peterson,PetePa00,SS,Harrison Smith,SmitHa00,SAF,Xavier Woods,WoodXa00,Referee,Adrian Hill,Umpire,Roy Ellison,Down Judge,David Oliver,Line Judge,Mark Stewart,Back Judge,Keith Ferguson,Side Judge,Jim Quirk,Field Judge,Mearl Robinson
202109120clt,2021-09-12,Sunday,1:00pm,Indianapolis Colts,Seattle Seahawks,clt,sea,16,28,Frank Reich,Pete Carroll,Lucas Oil Stadium,63347,2:58,retractable roof (closed),fieldturf,,QB,Carson Wentz,WentCa00,RB,Jonathan Taylor,TaylJo02,WR,Parris Campbell,CampPa00,WR,Michael Pittman Jr.,PittMi01,WR,Zach Pascal,PascZa00,TE,Jack Doyle,DoylJa00,OL,Quenton Nelson,NelsQu00,OT,Julién Davenport,DaveJu00,OG,Mark Glowinski,GlowMa00,OG,Braden Smith,SmitBr06,C,Ryan Kelly,KellRy00,DE,Al-Quadin Muhammad,MuhaAl00,DE,Kwity Paye,PayeKw00,DT,DeForest Buckner,BuckDe00,DT,Grover Stewart,StewGr00,LB,Bobby Okereke,OkerBo00,LB,Shaquille Leonard,LeonDa00,LB,Zaire Franklin,FranZa00,CB,Kenny Moore,MoorKe03,CB,Rock Ya-Sin,Ya-SRo00,SAF,Julian Blackmon,BlacJu01,SAF,Khari Willis,WillKh00,QB,Russell Wilson,WilsRu00,RB,Chris Carson,CarsCh00,WR,D.K. Metcalf,MetcDK00,WR,Tyler Lockett,LockTy00,TE,Will Dissly,DissWi00,TE,Gerald Everett,EverGe00,OT,Brandon Shell,ShelBr00,OT,Duane Brown,BrowDu20,OG,Gabe Jackson,JackGa00,G,Damien Lewis,LewiDa05,G,Kyle Fuller,FullKy01,DE,Carlos Dunlap,DunlCa99,DE,Kerry Hyder,HydeKe01,DT,Al Woods,WoodAl99,DT,Poona Ford,FordPo00,LB,Jordyn Brooks,BrooJo01,LB,Bobby Wagner,WagnBo00,CB,Tre Flowers,FlowTr01,CB,D.J. Reed,,SS,Quandre Diggs,DiggQu00,SS,Jamal Adams,AdamJa00,FS,Ugo Amadi,AmadUg00,Referee,Tony Corrente,Umpire,Dan Ferrell,Down Judge,Patrick Turner,Line Judge,Tim Podraza,Back Judge,Todd Prukop,Side Judge,Don Willard,Field Judge,Anthony Jefferies
202109120det,2021-09-12,Sunday,1:00pm,Detroit Lions,San Francisco 49ers,det,sfo,33,41,Dan Campbell,Kyle Shanahan,Ford Field,59374,3:19,dome,fieldturf,,QB,Jared Goff,GoffJa00,RB,Jamaal Williams,WillJa06,WR,Tyrell Williams,WillTy00,WR,Kalif Raymond,RaymKa00,TE,Darren Fells,FellDa01,TE,T.J. Hockenson,HockTJ00,OL,Jonah Jackson,JackJo03,OL,Frank Ragnow,RagnFr00,OT,Halapoulivaati Vaitai,VaitHa00,OT,Matt Nelson,NelsMa00,OT,Penei Sewell,SewePe00,DE,Trey Flowers,FlowTr00,DE,Romeo Okwara,OkwaRo01,DT,Michael Brockers,BrocMi00,DT,Nick Williams,WillNi01,DT,Alim McNeill,McNeAl00,LB,Jamie Collins,CollJa00,LB,Alex Anzalone,AnzaAl00,CB,Amani Oruwariye,OruwAm00,CB,Jeff Okudah,OkudJe00,DB,Tracy Walker,WalkTr01,S,Will Harris,HarrWi02,QB,Jimmy Garoppolo,GaroJi00,RB,Raheem Mostert,MostRa00,FB,Kyle Juszczyk,JuszKy00,WR,Deebo Samuel,SamuDe00,TE,Ross Dwelley,DwelRo00,TE,George Kittle,KittGe00,OL,Daniel Brunskill,BrunDa00,OT,Trent Williams,WillTr21,OT,Mike McGlinchey,McGlMi00,OG,Laken Tomlinson,TomlLa01,C,Alex Mack,MackAl20,DE,Nick Bosa,BosaNi00,DE,Arik Armstead,ArmsAr01,DT,D.J. Jones,,DT,Kentavius Street,StreKe00,LB,Azeez Al-Shaair,AlShAz00,LB,Dre Greenlaw,GreeDr00,LB,Fred Warner,WarnFr00,CB,Jason Verrett,VerrJa00,DB,Deommodore Lenoir,LenoDe00,DB,Jimmie Ward,WardJi01,S,Jaquiski Tartt,TartJa00,Referee,Brad Rogers,Umpire,Carl Paganelli,Down Judge,Kent Payne,Line Judge,Tom Eaton,Back Judge,Greg Steed,Side Judge,Dominique Pender,Field Judge,Aaron Santi
202109120htx,2021-09-12,Sunday,1:00pm,Houston Texans,Jacksonville Jaguars,htx,jax,37,21,David Culley,Urban Meyer,NRG Stadium,68105,3:24,retractable roof (closed),astroturf,,QB,Tyrod Taylor,TaylTy00,RB,Mark Ingram,IngrMa01,WR,Chris Conley,ConlCh00,WR,Brandin Cooks,CookBr00,TE,Antony Auclair,AuclAn00,TE,Pharaoh Brown,BrowPh01,OL,Justin Britt,BritJu00,OL,Max Scharping,SchaMa01,OL,Marcus Cannon,CannMa00,OT,Tytus Howard,HowaTy00,OT,Laremy Tunsil,TunsLa00,DE,Charles Omenihu,OmenCh00,DT,Maliek Collins,CollMa00,DT,Vincent Taylor,TaylVi00,LB,Kamu Grugier-Hill,GrugKa00,LB,Zach Cunningham,CunnZa00,LB,Christian Kirksey,KirkCh00,LB,Whitney Mercilus,MercWh00,CB,Vernon Hargreaves III,HargVe00,SAF,Eric Murray,MurrEr00,SAF,Justin Reid,ReidJu00,DB,Terrance Mitchell,MitcTe00,QB,Trevor Lawrence,LawrTr00,RB,James Robinson,RobiJa00,WR,DJ Chark,CharDJ00,WR,Marvin Jones,JoneMa02,TE,James O'Shaughnessy,O'ShJa00,TE,Chris Manhertz,ManhCh00,OL,Brandon Linder,LindBr00,OT,Jawaan Taylor,TaylJa02,OT,Cam Robinson,RobiCa00,OG,A.J. Cann,,OG,Andrew Norwell,NorwAn01,DE,Josh Hines-Allen,AlleJo03,DE,Roy Robertson-Harris,RobeRo00,DT,Malcom Brown,BrowMa01,DT,DaVon Hamilton,HamiDa02,MLB,Myles Jack,JackMy00,LB,K'Lavon Chaisson,ChaiKL00,LB,Damien Wilson,WilsDa02,CB,C.J. Henderson,HendCJ00,CB,Shaquill Griffin,GrifSh00,SAF,Rayshawn Jenkins,JenkRa00,SAF,Andrew Wingard,WingAn01,Referee,Land Clark,Umpire,Paul King,Down Judge,Tom Stephan,Line Judge,Brian Bolinger,Back Judge,Greg Meyer,Side Judge,Anthony Flemming,Field Judge,Michael Banks
202109120kan,2021-09-12,Sunday,4:25pm,Kansas City Chiefs,Cleveland Browns,kan,cle,33,29,Andy Reid,Kevin Stefanski,GEHA Field at Arrowhead Stadium,72973,3:02,outdoors,grass,"88 degrees, relative humidity 43%, wind 8 mph",QB,Patrick Mahomes,MahoPa00,RB,Clyde Edwards-Helaire,EdwaCl00,WR,Demarcus Robinson,RobiDe01,WR,Mecole Hardman,HardMe00,WR,Tyreek Hill,HillTy00,TE,Travis Kelce,KelcTr00,OL,Trey Smith,SmitTr05,OL,Creed Humphrey,HumpCr00,OT,Orlando Brown Jr.,BrowOr00,OT,Lucas Niang,NianLu00,OG,Joe Thuney,ThunJo00,DE,Michael Danna,DannMi00,DT,Chris Jones,JoneCh09,DT,Jarran Reed,ReedJa02,DT,Tershawn Wharton,WharTe00,LB,Anthony Hitchens,HitcAn00,LB,Ben Niemann,NiemBe00,LB,Nick Bolton,BoltNi00,CB,Charvarius Ward,WardCh01,DB,L'Jarius Sneed,SneeLJ00,S,Daniel Sorensen,SoreDa01,S,Juan Thornhill,ThorJu00,QB,Baker Mayfield,MayfBa00,RB,Nick Chubb,ChubNi00,FB,Andy Janovich,JanoAn00,WR,Jarvis Landry,LandJa00,WR,Donovan Peoples-Jones,PeopDo00,TE,Austin Hooper,HoopAu00,OT,Jedrick Wills Jr.,WillJe04,OT,Jack Conklin,ConkJa00,OG,Wyatt Teller,TellWy00,OG,Joel Bitonio,BitoJo00,C,J.C. Tretter,TretJC00,DE,Myles Garrett,GarrMy00,DE,Jadeveon Clowney,ClowJa00,DT,Malik McDowell,McDoMa00,DT,Malik Jackson,JackMa02,LB,Jeremiah Owusu-Koramoah,OwusJe00,LB,Anthony Walker,WalkAn01,CB,Greg Newsome II,NewsGr00,CB,Denzel Ward,WardDe02,CB,Troy Hill,HillTr01,S,Ronnie Harrison,HarrRo02,S,John Johnson,JohnJo10,Referee,Bill Vinovich,Umpire,Tony Michalek,Down Judge,Patrick Holt,Line Judge,Mark Perlman,Back Judge,Jimmy Russell,Side Judge,Jimmy Buchanan,Field Judge,Joe Blubaugh
202109120nor,2021-09-12,Sunday,4:25pm,New Orleans Saints,Green Bay Packers,nor,gnb,38,3,Sean Payton,Matt LaFleur,TIAA Bank Stadium,35242,2:51,outdoors,grass,"86 degrees, relative humidity 57%, wind 9 mph",QB,Jameis Winston,WinsJa00,RB,Alvin Kamara,KamaAl00,WR,Marquez Callaway,CallMa01,WR,Lil'Jordan Humphrey,HumpLi01,TE,Adam Trautman,TrauAd00,TE,Garrett Griffin,GrifGa00,OL,Cesar Ruiz,RuizCe00,OL,Erik McCoy,McCoEr01,OL,Andrus Peat,PeatAn00,OT,Terron Armstead,ArmsTe00,OT,Ryan Ramczyk,RamcRy00,DE,Marcus Davenport,DaveMa00,DE,Cameron Jordan,JordCa00,DE,Christian Ringo,RingCh00,DT,Malcolm Roach,RoacMa01,OLB,Kwon Alexander,AlexKw00,LB,Demario Davis,DaviDe00,CB,Marshon Lattimore,LattMa01,CB,Paulson Adebo,AdebPa00,SS,Malcolm Jenkins,JenkMa99,S,C.J. Gardner-Johnson,GardCh00,S,Marcus Williams,WillMa06,QB,Aaron Rodgers,RodgAa00,RB,Aaron Jones,JoneAa00,WR,Allen Lazard,LazaAl00,WR,Marquez Valdes-Scantling,ValdMa00,WR,Davante Adams,AdamDa01,TE,Marcedes Lewis,LewiMa00,OL,Josh Myers,MyerJo00,OL,Royce Newman,NewmRo00,OG,Elgton Jenkins,JenkEl00,OG,Billy Turner,TurnBi00,OG,Lucas Patrick,PatrLu00,DE,Kenny Clark,ClarKe01,DE,Kingsley Keke,KekeKi00,DE,Dean Lowry,LowrDe00,LB,Rashan Gary,GaryRa00,LB,Preston Smith,SmitPr00,LB,Krys Barnes,BarnKr00,LB,De'Vondre Campbell,CampDe00,CB,Kevin King,KingKe01,CB,Jaire Alexander,AlexJa00,S,Adrian Amos,AmosAd00,S,Darnell Savage Jr.,SavaDa00,Referee,Carl Cheffers,Umpire,Tra Blake,Down Judge,Jerry Bergman,Line Judge,Jeff Seeman,Back Judge,Matt Edwards,Side Judge,Eugene Hall,Field Judge,Nathan Jones
